Modality,Annotation Size,DICE
unet_shuffle_inception_no_progressive,44.0,0.07902500919817965
unet_shuffle_inception_no_progressive,34.0,1.6002457342666447e-05
unet_shuffle_inception_no_progressive,91.0,2.7909413895103407e-12
unet_shuffle_inception_no_progressive,15.3333333333,0.0004535075225498
unet_shuffle_inception_no_progressive,29.25,0.0987975092228501
unet_shuffle_inception_no_progressive,33.25,0.0619336976178122
unet_shuffle_inception_no_progressive,16.25,0.0028517544083849484
unet_shuffle_inception_no_progressive,58.75,1.9868409327850217e-05
unet_shuffle_inception_no_progressive,86.25,2.426734551041588e-05
unet_shuffle_inception_no_progressive,146.25,0.4003209568406417
unet_shuffle_inception_no_progressive,201.5,0.6946879899173783
unet_shuffle_inception_no_progressive,225.0,0.7940678631793369
unet_shuffle_inception_no_progressive,247.5,0.6453515593085802
unet_shuffle_inception_no_progressive,257.0,0.6097695557542929
unet_shuffle_inception_no_progressive,265.75,0.6389769387820925
unet_shuffle_inception_no_progressive,278.0,0.3032628233601253
unet_shuffle_inception_no_progressive,199.25,0.177323039627497
unet_shuffle_inception_no_progressive,147.75,0.000310795161941
unet_shuffle_inception_no_progressive,73.6666666667,2.808922560011118e-05
unet_shuffle_inception_no_progressive,39.0,0.1503351725329043
unet_shuffle_inception_no_progressive,32.3333333333,0.0004522370439814354
unet_shuffle_inception_no_progressive,9.5,1.2113596657577469e-07
unet_shuffle_inception_no_progressive,77.25,0.007373798922579512
unet_shuffle_inception_no_progressive,93.5,1.9669131629423106e-07
unet_shuffle_inception_no_progressive,30.0,4.042196028696702e-05
unet_shuffle_inception_no_progressive,102.0,5.18232071109117e-12
unet_shuffle_inception_no_progressive,160.666666667,1.8986045230469572e-13
unet_shuffle_inception_no_progressive,307.666666667,3.703547889139816e-17
unet_shuffle_inception_no_progressive,385.666666667,1.6656499005387129e-18
unet_shuffle_inception_no_progressive,437.333333333,1.9351954143707752e-19
unet_shuffle_inception_no_progressive,514.0,2.1649641970491383e-11
unet_shuffle_inception_no_progressive,568.333333333,1.2808044239476852e-16
unet_shuffle_inception_no_progressive,605.0,2.1896600363911347e-15
unet_shuffle_inception_no_progressive,687.666666667,7.748665311621091e-14
unet_shuffle_inception_no_progressive,739.333333333,3.4617648255333674e-13
unet_shuffle_inception_no_progressive,736.0,1.1506188340071116e-13
unet_shuffle_inception_no_progressive,776.0,4.0889341657888403e-13
unet_shuffle_inception_no_progressive,740.333333333,4.348772155808347e-15
unet_shuffle_inception_no_progressive,662.0,1.0813241931159111e-14
unet_shuffle_inception_no_progressive,536.333333333,1.949859382973146e-14
unet_shuffle_inception_no_progressive,393.0,9.483627248164506e-15
unet_shuffle_inception_no_progressive,316.333333333,1.157001687229855e-15
unet_shuffle_inception_no_progressive,265.333333333,3.1220145246528188e-15
unet_shuffle_inception_no_progressive,143.666666667,5.815089582744835e-16
unet_shuffle_inception_no_progressive,59.5,1.4112851560281455e-06
unet_shuffle_inception_no_progressive,46.6666666667,0.2716003117999992
unet_shuffle_inception_no_progressive,26.5,5.199209196125211e-06
unet_shuffle_inception_no_progressive,43.0,0.04554930680883614
unet_shuffle_inception_no_progressive,66.0,0.20402924238660847
unet_shuffle_inception_no_progressive,36.0,1.0113155534773518e-05
unet_shuffle_inception_no_progressive,18.3333333333,2.724748945922366e-06
unet_shuffle_inception_no_progressive,79.3333333333,2.574084754362337e-05
unet_shuffle_inception_no_progressive,31.6666666667,0.0002765740988819
unet_shuffle_inception_no_progressive,92.3333333333,0.5567292156171326
unet_shuffle_inception_no_progressive,128.0,0.47114927116196914
unet_shuffle_inception_no_progressive,154.333333333,0.5413902168674938
unet_shuffle_inception_no_progressive,89.6666666667,0.15178541992541816
unet_shuffle_inception_no_progressive,19.5,0.0033207852499859253
unet_shuffle_inception_no_progressive,143.0,0.34849815876792084
unet_shuffle_inception_no_progressive,133.333333333,0.3440641611518364
unet_shuffle_inception_no_progressive,85.6666666667,0.2663781410067881
unet_shuffle_inception_no_progressive,63.6666666667,7.445528163679746e-06
unet_shuffle_inception_no_progressive,51.6666666667,1.2440810123492632e-05
unet_shuffle_inception_no_progressive,75.0,0.20848247239045553
unet_shuffle_inception_no_progressive,203.25,0.302647863787671
unet_shuffle_inception_no_progressive,188.25,0.2533295660264759
unet_shuffle_inception_no_progressive,111.0,4.756030032252075e-06
unet_shuffle_inception_no_progressive,16.3333333333,0.14550014886718937
unet_shuffle_inception_no_progressive,43.3333333333,0.2013958153766128
unet_shuffle_inception_no_progressive,134.75,2.3357085087889918e-07
unet_shuffle_inception_no_progressive,242.25,2.3098594655057e-07
unet_shuffle_inception_no_progressive,316.5,6.822579715486247e-07
unet_shuffle_inception_no_progressive,334.8,1.8345144494701331e-06
