Modality,Annotation Size,PSNR_loss
unet_shuffle_inception_no_progressive,456.0,
unet_shuffle_inception_no_progressive,461.0,
unet_shuffle_inception_no_progressive,481.0,
unet_shuffle_inception_no_progressive,520.5,
unet_shuffle_inception_no_progressive,525.25,
unet_shuffle_inception_no_progressive,548.5,
unet_shuffle_inception_no_progressive,552.0,
unet_shuffle_inception_no_progressive,528.5,
unet_shuffle_inception_no_progressive,540.5,
unet_shuffle_inception_no_progressive,551.75,
unet_shuffle_inception_no_progressive,416.0,
unet_shuffle_inception_no_progressive,333.5,
unet_shuffle_inception_no_progressive,315.5,
unet_shuffle_inception_no_progressive,181.25,
unet_shuffle_inception_no_progressive,126.5,
unet_shuffle_inception_no_progressive,80.25,
unet_shuffle_inception_no_progressive,59.6666666667,
unet_shuffle_inception_no_progressive,62.6666666667,
unet_shuffle_inception_no_progressive,68.6666666667,
unet_shuffle_inception_no_progressive,75.3333333333,
unet_shuffle_inception_no_progressive,40.6666666667,
unet_shuffle_inception_no_progressive,54.3333333333,
unet_shuffle_inception_no_progressive,16.4,
unet_shuffle_inception_no_progressive,23.5714285714,
unet_shuffle_inception_no_progressive,42.7142857143,
unet_shuffle_inception_no_progressive,87.25,
unet_shuffle_inception_no_progressive,25.5,
unet_shuffle_inception_no_progressive,44.5,
unet_shuffle_inception_no_progressive,63.5,
unet_shuffle_inception_no_progressive,306.333333333,
unet_shuffle_inception_no_progressive,351.666666667,
unet_shuffle_inception_no_progressive,428.666666667,
unet_shuffle_inception_no_progressive,589.333333333,
unet_shuffle_inception_no_progressive,757.0,
unet_shuffle_inception_no_progressive,943.0,
unet_shuffle_inception_no_progressive,908.0,
unet_shuffle_inception_no_progressive,810.666666667,
unet_shuffle_inception_no_progressive,686.666666667,
unet_shuffle_inception_no_progressive,581.0,
unet_shuffle_inception_no_progressive,135.0,
unet_shuffle_inception_no_progressive,42.5,
unet_shuffle_inception_no_progressive,33.6666666667,
unet_shuffle_inception_no_progressive,228.0,
unet_shuffle_inception_no_progressive,338.0,
unet_shuffle_inception_no_progressive,902.0,
unet_shuffle_inception_no_progressive,939.0,
unet_shuffle_inception_no_progressive,904.0,
unet_shuffle_inception_no_progressive,793.0,
unet_shuffle_inception_no_progressive,693.0,
unet_shuffle_inception_no_progressive,633.0,
unet_shuffle_inception_no_progressive,616.0,
unet_shuffle_inception_no_progressive,592.0,
unet_shuffle_inception_no_progressive,543.0,
unet_shuffle_inception_no_progressive,398.0,
unet_shuffle_inception_no_progressive,235.0,
unet_shuffle_inception_no_progressive,411.75,
unet_shuffle_inception_no_progressive,526.5,
unet_shuffle_inception_no_progressive,503.75,
unet_shuffle_inception_no_progressive,503.0,
unet_shuffle_inception_no_progressive,404.25,
unet_shuffle_inception_no_progressive,313.25,
unet_shuffle_inception_no_progressive,170.75,
unet_shuffle_inception_no_progressive,178.5,
unet_shuffle_inception_no_progressive,297.25,
unet_shuffle_inception_no_progressive,389.0,
unet_shuffle_inception_no_progressive,438.0,
unet_shuffle_inception_no_progressive,198.5,
unet_shuffle_inception_no_progressive,139.333333333,
unet_shuffle_inception_no_progressive,236.5,
unet_shuffle_inception_no_progressive,298.0,
