Modality,Annotation Size,BCE_loss
unet_shuffle_inception_no_progressive,189.5,0.0289552360773
unet_shuffle_inception_no_progressive,201.0,0.00459140678868
unet_shuffle_inception_no_progressive,207.5,0.0318026058376
unet_shuffle_inception_no_progressive,175.0,0.00244801142253
unet_shuffle_inception_no_progressive,192.0,0.003450213815085
unet_shuffle_inception_no_progressive,160.5,0.00044799267198
unet_shuffle_inception_no_progressive,279.0,0.0158063340932
unet_shuffle_inception_no_progressive,291.0,0.0176088921726
unet_shuffle_inception_no_progressive,263.0,0.0139619661495
unet_shuffle_inception_no_progressive,299.0,0.0176740381867
unet_shuffle_inception_no_progressive,285.0,0.0114941680804
unet_shuffle_inception_no_progressive,267.0,0.0144141232595
unet_shuffle_inception_no_progressive,230.0,0.0101901227608
unet_shuffle_inception_no_progressive,216.0,0.0045165988558455005
unet_shuffle_inception_no_progressive,189.0,0.00636062491685
unet_shuffle_inception_no_progressive,187.0,0.00694709690288
unet_shuffle_inception_no_progressive,159.0,0.00425170827657
unet_shuffle_inception_no_progressive,148.0,0.00553904473782
unet_shuffle_inception_no_progressive,166.0,0.00692952843383
unet_shuffle_inception_no_progressive,106.0,0.00486354669556
unet_shuffle_inception_no_progressive,19.3333333333,0.0020768858958
unet_shuffle_inception_no_progressive,24.75,0.0019508104887795
unet_shuffle_inception_no_progressive,31.5,0.00145737116691
unet_shuffle_inception_no_progressive,23.75,0.00136999064125
unet_shuffle_inception_no_progressive,69.75,0.00204886891879
unet_shuffle_inception_no_progressive,78.25,0.00164129491895
unet_shuffle_inception_no_progressive,83.75,0.00162433355581
unet_shuffle_inception_no_progressive,94.25,0.0040522236377
unet_shuffle_inception_no_progressive,71.0,0.0024066013284
unet_shuffle_inception_no_progressive,35.5,0.00317788706161
unet_shuffle_inception_no_progressive,36.25,0.0020360484486430003
unet_shuffle_inception_no_progressive,80.75,0.000282163236989
unet_shuffle_inception_no_progressive,57.5,0.00165434705559
unet_shuffle_inception_no_progressive,93.6666666667,0.00119892228395
unet_shuffle_inception_no_progressive,133.666666667,0.00133278232533
unet_shuffle_inception_no_progressive,146.333333333,0.00164232205134
unet_shuffle_inception_no_progressive,49.0,0.0006683207757325001
unet_shuffle_inception_no_progressive,65.0,0.00220928085037
unet_shuffle_inception_no_progressive,45.0,0.00151735365701
unet_shuffle_inception_no_progressive,53.75,0.000206771626836
unet_shuffle_inception_no_progressive,12.5,0.001311855885431
unet_shuffle_inception_no_progressive,90.0,0.0021455046226055
unet_shuffle_inception_no_progressive,227.0,0.00473829498515
unet_shuffle_inception_no_progressive,272.0,0.00708384299651
unet_shuffle_inception_no_progressive,265.0,0.00757327768952
unet_shuffle_inception_no_progressive,162.0,0.0062619172968
unet_shuffle_inception_no_progressive,67.0,0.00326342205517
unet_shuffle_inception_no_progressive,45.3333333333,0.00147841963917
unet_shuffle_inception_no_progressive,11.25,0.00443629035726
unet_shuffle_inception_no_progressive,47.5,0.004037256818265
unet_shuffle_inception_no_progressive,48.5,0.00833192560822
unet_shuffle_inception_no_progressive,30.5,0.00323171564378
unet_shuffle_inception_no_progressive,212.0,0.0024546564091
unet_shuffle_inception_no_progressive,169.0,0.0035438686221236667
unet_shuffle_inception_no_progressive,79.5,0.00102229195181
unet_shuffle_inception_no_progressive,34.25,0.00263935280964
unet_shuffle_inception_no_progressive,26.3333333333,0.0016450906987300002
unet_shuffle_inception_no_progressive,20.5,0.000383143109502
unet_shuffle_inception_no_progressive,17.5,0.001052053296005
unet_shuffle_inception_no_progressive,8.5,0.000298892118735
unet_shuffle_inception_no_progressive,26.6666666667,0.00134351674933
unet_shuffle_inception_no_progressive,49.6666666667,0.002963938051835
unet_shuffle_inception_no_progressive,45.6666666667,0.00447378633544
unet_shuffle_inception_no_progressive,27.3333333333,0.000647399865557
unet_shuffle_inception_no_progressive,52.6666666667,0.013743701856605
unet_shuffle_inception_no_progressive,39.6666666667,0.00335398130119
unet_shuffle_inception_no_progressive,14.3333333333,0.00138468225487
unet_shuffle_inception_no_progressive,179.666666667,0.00388822588138
unet_shuffle_inception_no_progressive,268.333333333,0.000652925518807
unet_shuffle_inception_no_progressive,55.0,0.0017862391250695001
unet_shuffle_inception_no_progressive,6.5,0.000470741346362
unet_shuffle_inception_no_progressive,39.5,0.001851169974545
unet_shuffle_inception_no_progressive,38.25,0.00030249246629
unet_shuffle_inception_no_progressive,61.25,0.000685431761667
unet_shuffle_inception_no_progressive,85.75,0.00160233501811
unet_shuffle_inception_no_progressive,98.75,0.0021676775068
unet_shuffle_inception_no_progressive,97.25,0.00193710788153
unet_shuffle_inception_no_progressive,66.75,0.000336613913532
unet_shuffle_inception_no_progressive,41.3333333333,8.42216832098e-05
unet_shuffle_inception_no_progressive,84.0,0.00658066710457
unet_shuffle_inception_no_progressive,108.666666667,0.00622557708994
unet_shuffle_inception_no_progressive,149.0,0.00435617286712
unet_shuffle_inception_no_progressive,163.666666667,0.009561968036
