Modality,Annotation Size,BCE_loss
lpd_unet_0_1,99.0,0.0033866269514
lpd_unet_0_1,182.0,0.00320386490785
lpd_unet_0_1,323.0,0.00399880623445
lpd_unet_0_1,472.0,0.00415864121169
lpd_unet_0_1,506.0,0.0082679586485
lpd_unet_0_1,529.0,0.03026868822055
lpd_unet_0_1,534.0,0.0103211961687
lpd_unet_0_1,567.0,0.0133537352085
lpd_unet_0_1,441.0,0.00881890114397
lpd_unet_0_1,445.0,0.00882530305535
lpd_unet_0_1,561.0,0.0143286855891
lpd_unet_0_1,589.0,0.0191383492202
lpd_unet_0_1,575.0,0.0126271042973
lpd_unet_0_1,523.0,0.00860858336091
lpd_unet_0_1,350.0,0.009795556077725
lpd_unet_0_1,383.0,0.00588389672339
lpd_unet_0_1,358.0,0.00359513820149
lpd_unet_0_1,327.0,0.00238440954126
lpd_unet_0_1,290.0,0.00291274464689
lpd_unet_0_1,21.3333333333,0.000776836764999
lpd_unet_0_1,56.75,0.00147776002996
lpd_unet_0_1,68.75,0.00149774295278
lpd_unet_0_1,70.0,0.002146082697435
lpd_unet_0_1,62.5,0.00170063669793
lpd_unet_0_1,49.75,0.00158883596305
lpd_unet_0_1,198.0,0.007993195904415
lpd_unet_0_1,128.5,0.007976797642185
lpd_unet_0_1,176.5,0.00204153521918
lpd_unet_0_1,177.5,0.00293148146011
lpd_unet_0_1,205.0,0.0058425187598899996
lpd_unet_0_1,189.5,0.00258151721209
lpd_unet_0_1,201.0,0.00351465446874
lpd_unet_0_1,207.5,0.00243354449049
lpd_unet_0_1,175.0,0.00190219504293
lpd_unet_0_1,192.0,0.011094786575995
lpd_unet_0_1,160.5,0.00032330682734
lpd_unet_0_1,279.0,0.014396279119
lpd_unet_0_1,291.0,0.0148986009881
lpd_unet_0_1,263.0,0.0135675976053
lpd_unet_0_1,299.0,0.0162064284086
lpd_unet_0_1,285.0,0.008676110999645
lpd_unet_0_1,267.0,0.0142564680427
lpd_unet_0_1,230.0,0.0115941064432
lpd_unet_0_1,216.0,0.0055073084950105
lpd_unet_0_1,189.0,0.00854276306927
lpd_unet_0_1,187.0,0.00680171558633
lpd_unet_0_1,159.0,0.00320108910091
lpd_unet_0_1,148.0,0.00376309780404
lpd_unet_0_1,166.0,0.00445067696273
lpd_unet_0_1,106.0,0.00356496637687
lpd_unet_0_1,19.3333333333,0.000599415856414
lpd_unet_0_1,24.75,0.0009270391165055
lpd_unet_0_1,31.5,0.000840630906168
lpd_unet_0_1,23.75,0.000592224008869
lpd_unet_0_1,69.75,0.001939354348
lpd_unet_0_1,78.25,0.00179984630086
lpd_unet_0_1,83.75,0.00316670630127
lpd_unet_0_1,94.25,0.00305395247415
lpd_unet_0_1,71.0,0.00179167673923
lpd_unet_0_1,35.5,0.00246838573366
lpd_unet_0_1,36.25,0.006932541747432667
lpd_unet_0_1,80.75,0.00469197239727
lpd_unet_0_1,57.5,0.00319183035754
lpd_unet_0_1,93.6666666667,0.00184184277896
lpd_unet_0_1,133.666666667,0.00056810292881
lpd_unet_0_1,146.333333333,0.000803045521025
lpd_unet_0_1,49.0,0.001123122376156
lpd_unet_0_1,65.0,0.00183322129305
lpd_unet_0_1,45.0,0.0015466129213253332
lpd_unet_0_1,53.75,0.00102668057662
lpd_unet_0_1,12.5,0.000842444802402
lpd_unet_0_1,90.0,0.0018634408770604998
lpd_unet_0_1,227.0,0.0020485217683
lpd_unet_0_1,272.0,0.00223414879292
lpd_unet_0_1,265.0,0.00186365423724
lpd_unet_0_1,162.0,0.00093991344329
lpd_unet_0_1,67.0,0.00171108031645
lpd_unet_0_1,45.3333333333,0.00085805344861
lpd_unet_0_1,11.25,0.0102834980935
lpd_unet_0_1,47.5,0.013161671202397
lpd_unet_0_1,48.5,0.0188919231296
lpd_unet_0_1,30.5,0.0136148398742
lpd_unet_0_1,212.0,0.00203641899861
lpd_unet_0_1,169.0,0.002067812815463333
lpd_unet_0_1,79.5,0.00913934968412
lpd_unet_0_1,34.25,0.00224797637202
lpd_unet_0_1,26.3333333333,0.001373653067275
lpd_unet_0_1,20.5,0.000508393859491
lpd_unet_0_1,17.5,0.003633643136709
lpd_unet_0_1,8.5,0.000235037121456
lpd_unet_0_1,26.6666666667,0.000492358463816
lpd_unet_0_1,49.6666666667,0.00252020312473
lpd_unet_0_1,45.6666666667,0.00082237116294
lpd_unet_0_1,27.3333333333,0.000290153373498
lpd_unet_0_1,52.6666666667,0.0025710875634099998
lpd_unet_0_1,39.6666666667,0.00233085337095
lpd_unet_0_1,14.3333333333,0.000715149973985
lpd_unet_0_1,179.666666667,0.00171329639852
lpd_unet_0_1,268.333333333,0.000690155662596
lpd_unet_0_1,55.0,0.001919467875265
lpd_unet_0_1,6.5,0.0002938531979455
lpd_unet_0_1,39.5,0.0030693585285900002
lpd_unet_0_1,38.25,0.00883007142693
lpd_unet_0_1,61.25,0.00947924796492
lpd_unet_0_1,85.75,0.00892824679613
lpd_unet_0_1,98.75,0.00691404798999
lpd_unet_0_1,97.25,0.00602677837014
lpd_unet_0_1,66.75,0.00332707818598
lpd_unet_0_1,41.3333333333,0.00167737179436
lpd_unet_0_1,84.0,0.00359647534788
lpd_unet_0_1,108.666666667,0.00352189526893
lpd_unet_0_1,149.0,0.00573118776083
lpd_unet_0_1,163.666666667,0.00318540562876
lpd_unet_0_1,159.666666667,0.00276700174436
lpd_unet_0_1,190.333333333,0.00380235095508
lpd_unet_0_1,260.333333333,0.00473074894398
lpd_unet_0_1,304.0,0.00707283243537
lpd_unet_0_1,272.666666667,0.00497274007648
lpd_unet_0_1,233.0,0.00372865633108
lpd_unet_0_1,243.0,0.00389986601658
lpd_unet_0_1,253.0,0.0076023908332
lpd_unet_0_1,238.0,0.00451248325408
lpd_unet_0_1,227.333333333,0.00607780832797
lpd_unet_0_1,250.0,0.00807827804238
lpd_unet_0_1,136.0,0.00375225720927
lpd_unet_0_1,58.0,0.0015486946795133334
lpd_unet_0_1,94.6666666667,0.00237441761419
lpd_unet_0_1,118.333333333,0.00178852723911
lpd_unet_0_1,121.333333333,0.0015584861394
lpd_unet_0_1,321.666666667,0.00504036108032
lpd_unet_0_1,367.666666667,0.00439536524937
lpd_unet_0_1,413.333333333,0.00489225098863
lpd_unet_0_1,362.333333333,0.00278039928526
lpd_unet_0_1,346.0,0.00228859065101
lpd_unet_0_1,339.666666667,0.00277790194377
lpd_unet_0_1,341.0,0.00231237942353
lpd_unet_0_1,240.0,0.000838647712953
lpd_unet_0_1,228.666666667,0.000933923991397
lpd_unet_0_1,200.0,0.000799412489869
lpd_unet_0_1,217.333333333,0.0013606044231
lpd_unet_0_1,196.666666667,0.000886172987521
lpd_unet_0_1,173.5,0.00524993054569
lpd_unet_0_1,142.0,0.00403284095228
lpd_unet_0_1,168.0,0.00521505530924
lpd_unet_0_1,193.0,0.00594694819301
lpd_unet_0_1,146.0,0.00456987181678
lpd_unet_0_1,158.0,0.00501253223047
lpd_unet_0_1,81.0,0.002292371587825
lpd_unet_0_1,48.75,0.00300598191097
lpd_unet_0_1,75.25,0.00318904570304
lpd_unet_0_1,62.75,0.00449658022262
lpd_unet_0_1,56.25,0.0029297308065
lpd_unet_0_1,37.75,0.00213702535257
lpd_unet_0_1,96.0,0.00531273288652
lpd_unet_0_1,156.0,0.00394591863733
lpd_unet_0_1,145.0,0.00554702663794
lpd_unet_0_1,171.0,0.0050528489518899995
lpd_unet_0_1,87.5,0.00677088042721
lpd_unet_0_1,38.6666666667,0.002560499997345
lpd_unet_0_1,163.0,0.00785047467798
lpd_unet_0_1,131.5,0.0218937210739
lpd_unet_0_1,108.5,0.00326446327381
lpd_unet_0_1,57.6666666667,0.0037929257378
lpd_unet_0_1,46.0,0.0020124304574
lpd_unet_0_1,64.5,0.00133560143877
lpd_unet_0_1,60.75,0.00219030375592
lpd_unet_0_1,35.3333333333,0.002884235524105
lpd_unet_0_1,24.6666666667,0.00541318580508
lpd_unet_0_1,42.6666666667,0.00377943809144
lpd_unet_0_1,27.75,0.00116362026893
lpd_unet_0_1,167.0,0.000645461725071
lpd_unet_0_1,241.0,0.00117255025543
lpd_unet_0_1,223.75,0.000948526198044
lpd_unet_0_1,179.333333333,0.00159781146795
lpd_unet_0_1,45.75,0.00559824798256
lpd_unet_0_1,35.6666666667,0.00175245851278
lpd_unet_0_1,166.25,0.00384558574297
lpd_unet_0_1,250.25,0.0026354494039
lpd_unet_0_1,303.75,0.00270983646624
lpd_unet_0_1,366.5,0.00284966523759
lpd_unet_0_1,436.75,0.00449482584372
lpd_unet_0_1,486.25,0.00888508372009
lpd_unet_0_1,550.25,0.0142158120871
lpd_unet_0_1,547.75,0.0135053647682
lpd_unet_0_1,557.75,0.0135654611513
lpd_unet_0_1,555.25,0.0127720255405
lpd_unet_0_1,541.0,0.00939442310482
lpd_unet_0_1,520.0,0.00918210856616
lpd_unet_0_1,482.75,0.0122902262956
lpd_unet_0_1,444.0,0.0154590103775
lpd_unet_0_1,322.5,0.0147709650919
lpd_unet_0_1,267.75,0.00774083472788
lpd_unet_0_1,231.5,0.00600485457107
lpd_unet_0_1,92.5,0.00828138645738
lpd_unet_0_1,246.5,0.0139397215098
lpd_unet_0_1,308.0,0.0209700837731
lpd_unet_0_1,381.0,0.0242285691202
lpd_unet_0_1,540.75,0.0241332054138
lpd_unet_0_1,605.75,0.0291432198137
lpd_unet_0_1,678.5,0.0326086729765
lpd_unet_0_1,700.25,0.0372291766107
lpd_unet_0_1,759.25,0.0408619791269
lpd_unet_0_1,777.5,0.0529634356499
lpd_unet_0_1,787.0,0.02372326888144
lpd_unet_0_1,775.5,0.0565237849951
lpd_unet_0_1,720.5,0.0370841324329
lpd_unet_0_1,674.75,0.0294099934399
lpd_unet_0_1,406.25,0.0112235751003
lpd_unet_0_1,338.25,0.0110783688724
lpd_unet_0_1,288.5,0.0106968842447
lpd_unet_0_1,257.25,0.00959510169923
lpd_unet_0_1,197.25,0.0101302200928
lpd_unet_0_1,93.25,0.00593881960958
lpd_unet_0_1,89.75,0.00347425835207
lpd_unet_0_1,119.142857143,0.00206722295843
lpd_unet_0_1,295.75,0.004096986027435
lpd_unet_0_1,490.0,0.00656772591174
lpd_unet_0_1,585.75,0.00443078344688
lpd_unet_0_1,685.5,0.00514942128211
lpd_unet_0_1,754.25,0.00811309553683
lpd_unet_0_1,798.25,0.00467699160799
lpd_unet_0_1,811.0,0.00278333527967
lpd_unet_0_1,782.5,0.00359884882346
lpd_unet_0_1,776.5,0.00351469987072
lpd_unet_0_1,772.0,0.00259858905338
lpd_unet_0_1,746.5,0.00153526058421
lpd_unet_0_1,689.25,0.00172923668288
lpd_unet_0_1,608.5,0.00130270491354
lpd_unet_0_1,489.5,0.00113452016376
lpd_unet_0_1,310.25,0.00141600251663
lpd_unet_0_1,228.25,0.000876586593222
lpd_unet_0_1,91.8571428571,0.000584712077398
lpd_unet_0_1,103.25,0.000528707343619
lpd_unet_0_1,129.0,0.00105285400059
lpd_unet_0_1,132.0,0.00153589947149
lpd_unet_0_1,122.5,0.00202533276752
lpd_unet_0_1,199.0,0.0117977624759
lpd_unet_0_1,294.0,0.0139620620757
lpd_unet_0_1,546.0,0.0225777868181
lpd_unet_0_1,739.0,0.0408732090145
lpd_unet_0_1,1009.0,0.0445167087018
lpd_unet_0_1,1127.0,0.0392244681716
