Modality,Annotation Size,FP
lpd_unet_0_3,147.75,1.51653909683
lpd_unet_0_3,73.6666666667,1.67498278618
lpd_unet_0_3,39.0,10.0908682942325
lpd_unet_0_3,32.3333333333,34.631658524268
lpd_unet_0_3,9.5,30.6800270081
lpd_unet_0_3,77.25,10.33435809611
lpd_unet_0_3,93.5,18.6864261627
lpd_unet_0_3,30.0,63.39865038643744
lpd_unet_0_3,102.0,124.546463013
lpd_unet_0_3,160.666666667,85.0417785645
lpd_unet_0_3,307.666666667,30.1650905609
lpd_unet_0_3,385.666666667,6.21241569519
lpd_unet_0_3,437.333333333,2.95878076553
lpd_unet_0_3,514.0,13.233846664425
lpd_unet_0_3,568.333333333,22.5018177032
lpd_unet_0_3,605.0,67.7687301636
lpd_unet_0_3,687.666666667,3.28437948227
lpd_unet_0_3,739.333333333,2.36458230019
lpd_unet_0_3,736.0,5.80035448074
lpd_unet_0_3,776.0,5.01259899139
lpd_unet_0_3,740.333333333,6.47742176056
lpd_unet_0_3,662.0,1.65520071983
lpd_unet_0_3,536.333333333,1.88972258568
lpd_unet_0_3,393.0,3.40870523453
lpd_unet_0_3,316.333333333,3.79027342796
lpd_unet_0_3,265.333333333,17.940486908
lpd_unet_0_3,143.666666667,12.4777317047
lpd_unet_0_3,59.5,14.45137774944
lpd_unet_0_3,46.6666666667,21.3138313293
lpd_unet_0_3,26.5,13.42666625975
lpd_unet_0_3,43.0,45.4879131317
lpd_unet_0_3,66.0,16.94490504263
lpd_unet_0_3,36.0,36.3977200985
lpd_unet_0_3,18.3333333333,2.52701044083
lpd_unet_0_3,79.3333333333,4.23128604889
lpd_unet_0_3,31.6666666667,2.44300436974
lpd_unet_0_3,92.3333333333,4.1827454567
lpd_unet_0_3,128.0,0.775998696685
lpd_unet_0_3,154.333333333,0.661641657352
lpd_unet_0_3,89.6666666667,87.7812576292
lpd_unet_0_3,19.5,55.34297084809333
lpd_unet_0_3,143.0,6.684448927665501
lpd_unet_0_3,133.333333333,0.213668510318
lpd_unet_0_3,85.6666666667,0.341981828213
lpd_unet_0_3,63.6666666667,0.290304332972
lpd_unet_0_3,51.6666666667,0.469276428223
lpd_unet_0_3,75.0,12.330371379855
lpd_unet_0_3,203.25,36.8064575195
lpd_unet_0_3,188.25,31.9243869781
lpd_unet_0_3,111.0,89.6493225098
lpd_unet_0_3,16.3333333333,6.9537614881884995
lpd_unet_0_3,43.3333333333,189.1501238046985
lpd_unet_0_3,134.75,10.084069252
lpd_unet_0_3,242.25,11.5193185806
lpd_unet_0_3,316.5,10.3674116135
lpd_unet_0_3,334.8,9.13949012756
lpd_unet_0_3,421.6,8.25714683533
lpd_unet_0_3,646.5,7.30640792847
lpd_unet_0_3,720.75,7.30241727829
lpd_unet_0_3,753.5,6.14947605133
lpd_unet_0_3,826.5,5.40723848343
lpd_unet_0_3,806.5,5.22104263306
lpd_unet_0_3,736.5,4.75947189331
lpd_unet_0_3,697.5,3.89611959457
lpd_unet_0_3,659.25,3.08802676201
lpd_unet_0_3,560.25,2.88341093063
lpd_unet_0_3,466.25,3.78805232048
lpd_unet_0_3,347.25,3.93809533119
lpd_unet_0_3,215.5,5.63392353058
lpd_unet_0_3,130.666666667,5.05701351166
lpd_unet_0_3,62.0,65.297714471775
lpd_unet_0_3,76.0,71.8844223022
lpd_unet_0_3,99.0,152.79069519
lpd_unet_0_3,182.0,36.6735038757
lpd_unet_0_3,323.0,2.17450118065
lpd_unet_0_3,472.0,0.468829423189
lpd_unet_0_3,506.0,0.567148208618
lpd_unet_0_3,529.0,997.362059502231
lpd_unet_0_3,534.0,10.758392334
lpd_unet_0_3,567.0,16.8298454285
lpd_unet_0_3,441.0,8.22157287598
lpd_unet_0_3,445.0,10.2199792862
lpd_unet_0_3,561.0,1.33105444908
lpd_unet_0_3,589.0,84.01800316576
lpd_unet_0_3,575.0,1.67431867123
lpd_unet_0_3,523.0,1.00398874283
lpd_unet_0_3,350.0,11.356646120535
lpd_unet_0_3,383.0,3.59066343307
lpd_unet_0_3,358.0,10.9818668365
lpd_unet_0_3,327.0,2.00084900856
lpd_unet_0_3,290.0,0.32842245698
lpd_unet_0_3,21.3333333333,37.4644203186
lpd_unet_0_3,56.75,0.442909836769
lpd_unet_0_3,68.75,1.43302094936
lpd_unet_0_3,70.0,1.5150732398
lpd_unet_0_3,62.5,6.82038640976
lpd_unet_0_3,49.75,38.9229202271
lpd_unet_0_3,198.0,3.9786562472585
lpd_unet_0_3,128.5,293.096230208765
lpd_unet_0_3,176.5,0.655314683914
lpd_unet_0_3,177.5,0.316531538963
lpd_unet_0_3,205.0,188.94077543892448
lpd_unet_0_3,189.5,0.862632632256
lpd_unet_0_3,201.0,1.17036175728
lpd_unet_0_3,207.5,2.66071510315
lpd_unet_0_3,175.0,12.2424278259
lpd_unet_0_3,192.0,46.410884857199996
lpd_unet_0_3,160.5,45.4470329285
lpd_unet_0_3,279.0,19.5536689758
lpd_unet_0_3,291.0,151.253814697
lpd_unet_0_3,263.0,98.2111053467
lpd_unet_0_3,299.0,79.4730987549
lpd_unet_0_3,285.0,100.37350082375
lpd_unet_0_3,267.0,72.0220947266
lpd_unet_0_3,230.0,59.8207130432
lpd_unet_0_3,216.0,44.66296577455
lpd_unet_0_3,189.0,188.220626831
lpd_unet_0_3,187.0,81.0667800903
lpd_unet_0_3,159.0,92.33656120305
lpd_unet_0_3,148.0,44.3134880066
lpd_unet_0_3,166.0,91.5514984131
lpd_unet_0_3,106.0,64.4411621094
lpd_unet_0_3,19.3333333333,4.02236604691
lpd_unet_0_3,24.75,6.050224661825
lpd_unet_0_3,31.5,2.15595436096
lpd_unet_0_3,23.75,2.39607977867
lpd_unet_0_3,69.75,9.06204986572
lpd_unet_0_3,78.25,4.57467460632
lpd_unet_0_3,83.75,2.84961652756
lpd_unet_0_3,94.25,5.74935245514
lpd_unet_0_3,71.0,40.372341156
lpd_unet_0_3,35.5,63.8657989502
lpd_unet_0_3,36.25,327.36047617593334
lpd_unet_0_3,80.75,374.382293701
lpd_unet_0_3,57.5,47.5676383972
lpd_unet_0_3,93.6666666667,25.7341041565
lpd_unet_0_3,133.666666667,6.83071136475
lpd_unet_0_3,146.333333333,2.86230659485
lpd_unet_0_3,49.0,26.05792832375
lpd_unet_0_3,65.0,4.1293964386
lpd_unet_0_3,45.0,38.238288561513336
lpd_unet_0_3,53.75,38.4426040649
lpd_unet_0_3,12.5,38.38911914825
lpd_unet_0_3,90.0,31.132493019084997
lpd_unet_0_3,227.0,156.58416748
lpd_unet_0_3,272.0,135.110473633
lpd_unet_0_3,265.0,117.76247406
lpd_unet_0_3,162.0,110.042709351
lpd_unet_0_3,67.0,11.353509903
lpd_unet_0_3,45.3333333333,11.0844736099
lpd_unet_0_3,11.25,488.344329834
lpd_unet_0_3,47.5,281.40500926975
lpd_unet_0_3,48.5,224.756774902
lpd_unet_0_3,30.5,222.378753662
lpd_unet_0_3,212.0,62.4465103149
lpd_unet_0_3,169.0,58.94271055865334
lpd_unet_0_3,79.5,1181.2298584
lpd_unet_0_3,34.25,35.1608963013
lpd_unet_0_3,26.3333333333,24.2753648758
lpd_unet_0_3,20.5,18.1451873779
lpd_unet_0_3,17.5,377.42650222805
lpd_unet_0_3,8.5,16.0974998474
lpd_unet_0_3,26.6666666667,13.9782180786
lpd_unet_0_3,49.6666666667,153.9323077204
lpd_unet_0_3,45.6666666667,15.7217187881
lpd_unet_0_3,27.3333333333,15.5106315613
lpd_unet_0_3,52.6666666667,6.39004051685
lpd_unet_0_3,39.6666666667,52.3312950134
lpd_unet_0_3,14.3333333333,71.6648406982
lpd_unet_0_3,179.666666667,64.0785675049
lpd_unet_0_3,268.333333333,185.138214111
lpd_unet_0_3,55.0,8.325447559379999
lpd_unet_0_3,6.5,17.583882808685
lpd_unet_0_3,39.5,196.973044872105
lpd_unet_0_3,38.25,1030.96374512
lpd_unet_0_3,61.25,1003.39453125
lpd_unet_0_3,85.75,959.664367676
lpd_unet_0_3,98.75,778.888366699
lpd_unet_0_3,97.25,639.155517578
lpd_unet_0_3,66.75,423.682922363
lpd_unet_0_3,41.3333333333,291.725646973
lpd_unet_0_3,84.0,28.395450592
lpd_unet_0_3,108.666666667,37.5526618958
lpd_unet_0_3,149.0,44.9423294067
lpd_unet_0_3,163.666666667,64.0232086182
lpd_unet_0_3,159.666666667,50.8609848022
lpd_unet_0_3,190.333333333,34.698802948
lpd_unet_0_3,260.333333333,31.4253482819
lpd_unet_0_3,304.0,33.5717048645
lpd_unet_0_3,272.666666667,36.5584526062
lpd_unet_0_3,233.0,79.9710617065
lpd_unet_0_3,243.0,163.86656189
lpd_unet_0_3,253.0,163.771530151
lpd_unet_0_3,238.0,145.403060913
lpd_unet_0_3,227.333333333,75.4144973755
lpd_unet_0_3,250.0,28.7339401245
lpd_unet_0_3,136.0,23.092508316
lpd_unet_0_3,58.0,23.48990980783333
lpd_unet_0_3,94.6666666667,8.67719173431
lpd_unet_0_3,118.333333333,9.5381526947
lpd_unet_0_3,121.333333333,11.5166110992
lpd_unet_0_3,321.666666667,14.6090707779
lpd_unet_0_3,367.666666667,19.3513851166
lpd_unet_0_3,413.333333333,17.75828361515
lpd_unet_0_3,362.333333333,36.1387481689
lpd_unet_0_3,346.0,16.3932132721
lpd_unet_0_3,339.666666667,55.1254653931
lpd_unet_0_3,341.0,42.6502609253
lpd_unet_0_3,240.0,40.5624847412
lpd_unet_0_3,228.666666667,29.0220966339
lpd_unet_0_3,200.0,27.6321601868
lpd_unet_0_3,217.333333333,21.4457130432
lpd_unet_0_3,196.666666667,17.0798950195
lpd_unet_0_3,173.5,7.79237174988
lpd_unet_0_3,142.0,7.62748289108
lpd_unet_0_3,168.0,7.27784347534
lpd_unet_0_3,193.0,7.38429260254
lpd_unet_0_3,146.0,7.50161981583
lpd_unet_0_3,158.0,7.56897640228
lpd_unet_0_3,81.0,21.593261718765
lpd_unet_0_3,48.75,196.336380005
lpd_unet_0_3,75.25,317.950622559
lpd_unet_0_3,62.75,244.3030896335135
lpd_unet_0_3,56.25,1.11975228786
lpd_unet_0_3,37.75,0.281452804804
lpd_unet_0_3,96.0,43.65772396325
lpd_unet_0_3,156.0,22.206220626849998
lpd_unet_0_3,145.0,9.36947631836
lpd_unet_0_3,171.0,91.6676373481
lpd_unet_0_3,87.5,295.979705811
lpd_unet_0_3,38.6666666667,340.7468032839
lpd_unet_0_3,163.0,687.099060059
lpd_unet_0_3,131.5,675.574157715
lpd_unet_0_3,108.5,12.4547204971
lpd_unet_0_3,57.6666666667,5.79983568192
lpd_unet_0_3,46.0,1.79437124729
lpd_unet_0_3,64.5,1.71911633015
lpd_unet_0_3,60.75,44.8237876892
lpd_unet_0_3,35.3333333333,131.43669271475
lpd_unet_0_3,24.6666666667,310.086395264
lpd_unet_0_3,42.6666666667,0.972260177135
lpd_unet_0_3,27.75,19.1989822388
lpd_unet_0_3,167.0,72.575012207
lpd_unet_0_3,241.0,206.563522339
lpd_unet_0_3,223.75,237.665008545
lpd_unet_0_3,179.333333333,202.966339111
lpd_unet_0_3,45.75,4.75751399994
lpd_unet_0_3,35.6666666667,95.724571228
lpd_unet_0_3,166.25,738.977661133
lpd_unet_0_3,250.25,549.06640625
lpd_unet_0_3,303.75,382.69732666
lpd_unet_0_3,366.5,354.599914551
lpd_unet_0_3,436.75,321.192993164
lpd_unet_0_3,486.25,329.743927002
lpd_unet_0_3,550.25,379.224151611
lpd_unet_0_3,547.75,316.346099854
lpd_unet_0_3,557.75,235.237411499
lpd_unet_0_3,555.25,170.354888916
lpd_unet_0_3,541.0,89.6836547852
lpd_unet_0_3,520.0,66.4131774902
lpd_unet_0_3,482.75,83.7698287964
lpd_unet_0_3,444.0,128.634841919
lpd_unet_0_3,322.5,179.031066895
lpd_unet_0_3,267.75,203.366714478
lpd_unet_0_3,231.5,123.647323608
lpd_unet_0_3,92.5,185.775009155
lpd_unet_0_3,246.5,390.284484863
lpd_unet_0_3,308.0,220.467285156
lpd_unet_0_3,381.0,292.084411621
lpd_unet_0_3,540.75,399.068695068
lpd_unet_0_3,605.75,230.81729126
lpd_unet_0_3,678.5,115.612052917
lpd_unet_0_3,700.25,191.20211792
lpd_unet_0_3,759.25,195.061340332
lpd_unet_0_3,777.5,217.520507812
lpd_unet_0_3,787.0,205.4684906005
lpd_unet_0_3,775.5,272.361450195
lpd_unet_0_3,720.5,275.884460449
lpd_unet_0_3,674.75,175.581085205
lpd_unet_0_3,406.25,101.293609619
lpd_unet_0_3,338.25,105.852081299
lpd_unet_0_3,288.5,135.563018799
lpd_unet_0_3,257.25,163.353927612
lpd_unet_0_3,197.25,263.062866211
lpd_unet_0_3,93.25,290.886077881
lpd_unet_0_3,89.75,206.680496216
lpd_unet_0_3,119.142857143,122.113868713
lpd_unet_0_3,295.75,134.44189548485
lpd_unet_0_3,490.0,219.532974243
lpd_unet_0_3,585.75,275.519561768
lpd_unet_0_3,685.5,298.62298584
lpd_unet_0_3,754.25,272.629974365
lpd_unet_0_3,798.25,119.55242157
lpd_unet_0_3,811.0,68.2958068848
lpd_unet_0_3,782.5,81.6624298096
lpd_unet_0_3,776.5,53.2844352722
lpd_unet_0_3,772.0,117.446090698
lpd_unet_0_3,746.5,57.4609603882
lpd_unet_0_3,689.25,69.8094024658
lpd_unet_0_3,608.5,131.951873779
lpd_unet_0_3,489.5,144.903442383
lpd_unet_0_3,310.25,104.016220093
lpd_unet_0_3,228.25,120.309249878
lpd_unet_0_3,91.8571428571,84.399307251
lpd_unet_0_3,103.25,16.347032547
lpd_unet_0_3,129.0,25.7277069092
lpd_unet_0_3,132.0,244.435333252
lpd_unet_0_3,122.5,321.419281006
lpd_unet_0_3,199.0,23.55626297
lpd_unet_0_3,294.0,16.3106975555
lpd_unet_0_3,546.0,25.4613876343
lpd_unet_0_3,739.0,170.6249198911
lpd_unet_0_3,1009.0,99.9594268799
lpd_unet_0_3,1127.0,101.511291504
lpd_unet_0_3,625.0,115.983192444
lpd_unet_0_3,621.0,260.586639404
lpd_unet_0_3,1221.0,147.786819458
lpd_unet_0_3,1142.0,240.094558716
lpd_unet_0_3,1020.0,344.567810059
lpd_unet_0_3,75.1666666667,148.686904907
lpd_unet_0_3,123.0,173.759674072
lpd_unet_0_3,75.75,36.05809021
lpd_unet_0_3,77.3333333333,39.4123916626
lpd_unet_0_3,72.1666666667,48.0716056824
lpd_unet_0_3,165.333333333,122.949172974
lpd_unet_0_3,314.333333333,151.859237671
lpd_unet_0_3,219.8,284.833892822
lpd_unet_0_3,236.833333333,807.689697266
lpd_unet_0_3,269.5,645.924560547
lpd_unet_0_3,265.25,273.619384766
lpd_unet_0_3,306.0,358.552307129
lpd_unet_0_3,240.666666667,398.217590332
lpd_unet_0_3,90.6666666667,498.253570557
lpd_unet_0_3,138.0,299.437133789
lpd_unet_0_3,206.0,64.5274353027
lpd_unet_0_3,24.25,21.1458511353
lpd_unet_0_3,28.5,26.7176361084
lpd_unet_0_3,56.0,25.4331169128
lpd_unet_0_3,242.0,27.1029167175
lpd_unet_0_3,308.333333333,25.4022293091
lpd_unet_0_3,307.5,23.0310993195
lpd_unet_0_3,422.75,21.9620742798
lpd_unet_0_3,447.25,19.1786994934
lpd_unet_0_3,456.0,16.7735137939
lpd_unet_0_3,461.0,18.2749767303
lpd_unet_0_3,481.0,20.5326862335
lpd_unet_0_3,520.5,24.984542846700002
lpd_unet_0_3,525.25,33.0702238083
lpd_unet_0_3,548.5,27.3262844086
lpd_unet_0_3,552.0,34.4344062805
lpd_unet_0_3,528.5,18.914478302
lpd_unet_0_3,540.5,18.6961555481
lpd_unet_0_3,551.75,16.3840732574
lpd_unet_0_3,416.0,14.2756261826
lpd_unet_0_3,333.5,58.44166755655
lpd_unet_0_3,315.5,12.4759511948
lpd_unet_0_3,181.25,10.378572464
lpd_unet_0_3,126.5,11.7905130386
lpd_unet_0_3,80.25,12.8737697601
lpd_unet_0_3,59.6666666667,62.4031333923
lpd_unet_0_3,62.6666666667,34.350151062
lpd_unet_0_3,68.6666666667,34.1828155518
lpd_unet_0_3,75.3333333333,35.1460571289
lpd_unet_0_3,40.6666666667,19.1509284973
lpd_unet_0_3,54.3333333333,349.6875
lpd_unet_0_3,16.4,12.4620876312
lpd_unet_0_3,23.5714285714,4.58162164688
lpd_unet_0_3,42.7142857143,2.63880681992
lpd_unet_0_3,87.25,85.342338562
lpd_unet_0_3,25.5,238.334976196
lpd_unet_0_3,44.5,363.9666137695
lpd_unet_0_3,63.5,126.8022995
lpd_unet_0_3,306.333333333,293.068054199
lpd_unet_0_3,351.666666667,266.153503418
lpd_unet_0_3,428.666666667,182.969360352
lpd_unet_0_3,589.333333333,91.1420440674
lpd_unet_0_3,757.0,55.5288658142
lpd_unet_0_3,943.0,74.183265686
lpd_unet_0_3,908.0,58.2479629517
lpd_unet_0_3,810.666666667,24.1945514679
lpd_unet_0_3,686.666666667,48.4244766235
lpd_unet_0_3,581.0,97.508354187
lpd_unet_0_3,135.0,14.6480226517
lpd_unet_0_3,42.5,92.7049713135
lpd_unet_0_3,33.6666666667,81.5177078247
lpd_unet_0_3,228.0,1492.0
lpd_unet_0_3,338.0,1847.14416504
lpd_unet_0_3,902.0,1826.77453613
lpd_unet_0_3,939.0,1577.86828613
lpd_unet_0_3,904.0,1822.00158691
lpd_unet_0_3,793.0,950.506408691
lpd_unet_0_3,693.0,422.08682251
lpd_unet_0_3,633.0,185.715454102
lpd_unet_0_3,616.0,135.515625
lpd_unet_0_3,592.0,109.502250671
lpd_unet_0_3,543.0,136.900039673
lpd_unet_0_3,398.0,200.87361145
lpd_unet_0_3,235.0,4.38174915314
lpd_unet_0_3,411.75,28.3755760193
lpd_unet_0_3,526.5,942.287841797
lpd_unet_0_3,503.75,530.390014648
lpd_unet_0_3,503.0,284.205169678
lpd_unet_0_3,404.25,16.6351184845
lpd_unet_0_3,313.25,9.47870445251
lpd_unet_0_3,170.75,30.6927204132
lpd_unet_0_3,178.5,131.527587891
lpd_unet_0_3,297.25,60.0684928894
lpd_unet_0_3,389.0,70.1791305542
lpd_unet_0_3,438.0,95.1093139648
lpd_unet_0_3,198.5,112.91494751
lpd_unet_0_3,139.333333333,81.6006088257
lpd_unet_0_3,236.5,26.4852905273
lpd_unet_0_3,298.0,16.4395427704
lpd_unet_0_4,52.75,1.20171618462
lpd_unet_0_4,71.5,0.792486906052
lpd_unet_0_4,30.25,9.468212664133999
lpd_unet_0_4,30.3333333333,108.30251344026668
lpd_unet_0_4,28.0,76.58633677166667
lpd_unet_0_4,20.25,12.97680187225
lpd_unet_0_4,9.33333333333,10.5455513
lpd_unet_0_4,26.0,99.505148410825
lpd_unet_0_4,21.0,76.96486092695183
lpd_unet_0_4,24.0,186.33497487899274
lpd_unet_0_4,40.75,38.308795929
lpd_unet_0_4,38.5,32.06577415468
lpd_unet_0_4,20.75,24.7935619354
lpd_unet_0_4,19.0,52.00207765899333
lpd_unet_0_4,6.0,179.99777603154
lpd_unet_0_4,16.0,35.694176220882
lpd_unet_0_4,29.5,1.9303081929695
lpd_unet_0_4,37.5,30.872665584098666
lpd_unet_0_4,17.0,136.1893265425461
lpd_unet_0_4,13.0,68.01471070454555
lpd_unet_0_4,52.0,180.2201569875
lpd_unet_0_4,40.0,72.13564905517913
lpd_unet_0_4,80.0,49.52155049653334
lpd_unet_0_4,50.0,56.33954839898984
lpd_unet_0_4,19.6666666667,318.8926054638667
lpd_unet_0_4,29.1666666667,135.362915039
lpd_unet_0_4,45.25,71.08274590957001
lpd_unet_0_4,63.0,137.90879853553335
lpd_unet_0_4,31.3333333333,413.7142906185
lpd_unet_0_4,124.0,71.1378479004
lpd_unet_0_4,114.0,18.251431306203333
lpd_unet_0_4,127.666666667,79.7050704956
lpd_unet_0_4,203.0,29.49417495725
lpd_unet_0_4,240.333333333,26.5191802979
lpd_unet_0_4,147.0,42.3046693802
lpd_unet_0_4,50.6666666667,152.50970459
lpd_unet_0_4,18.0,200.1139704387
lpd_unet_0_4,56.5,927.198120117
lpd_unet_0_4,97.0,480.370143413795
lpd_unet_0_4,146.5,213.910888672
lpd_unet_0_4,107.5,141.604797363
lpd_unet_0_4,48.3333333333,8.02889060974
lpd_unet_0_4,191.0,90.12684653214232
lpd_unet_0_4,208.0,196.184555054
lpd_unet_0_4,47.0,46.067371463782
lpd_unet_0_4,32.0,18.164748986568334
lpd_unet_0_4,121.0,12.080738306055
lpd_unet_0_4,17.6666666667,226.62840271
lpd_unet_0_4,23.0,122.22083914274901
lpd_unet_0_4,113.75,113.97038269
lpd_unet_0_4,148.75,27.4370422363
lpd_unet_0_4,201.75,22.567024231
lpd_unet_0_4,239.75,22.6472454071
lpd_unet_0_4,289.5,30.0946578979
lpd_unet_0_4,248.0,27.6944026947
lpd_unet_0_4,104.0,28.5766792297
lpd_unet_0_4,94.0,113.6894207
lpd_unet_0_4,77.0,65.733335304326
lpd_unet_0_4,211.0,15.861458301559999
lpd_unet_0_4,174.75,25.4941940308
lpd_unet_0_4,406.5,19.5352153778
lpd_unet_0_4,471.75,15.4520130157
lpd_unet_0_4,365.25,17.1466827393
lpd_unet_0_4,158.75,14.247833252
lpd_unet_0_4,153.0,12.484790484113333
lpd_unet_0_4,148.333333333,14.4051456451
lpd_unet_0_4,145.5,15.4466924667
lpd_unet_0_4,140.5,61.1358642578
lpd_unet_0_4,101.0,260.61952226588704
lpd_unet_0_4,141.0,279.23246717448495
lpd_unet_0_4,172.25,455.590301514
lpd_unet_0_4,169.5,370.462036133
lpd_unet_0_4,141.75,306.77947998
lpd_unet_0_4,85.0,342.2773036951
lpd_unet_0_4,59.0,472.79210702551836
lpd_unet_0_4,12.0,151.2214398914211
lpd_unet_0_4,7.0,98.01909242350573
lpd_unet_0_4,14.0,110.267931246795
lpd_unet_0_4,27.0,189.63526480532002
lpd_unet_0_4,99.3333333333,5.06284427643
lpd_unet_0_4,135.666666667,5.00905036926
lpd_unet_0_4,180.5,39.791421175025
lpd_unet_0_4,188.75,4.88637685776
lpd_unet_0_4,221.75,5.23051071167
lpd_unet_0_4,228.5,5.52518367767
lpd_unet_0_4,239.0,5.55703830719
lpd_unet_0_4,251.25,5.52274751663
lpd_unet_0_4,231.0,5.6347951889
lpd_unet_0_4,231.75,5.34814167023
lpd_unet_0_4,222.25,5.28431224823
lpd_unet_0_4,217.25,5.01481580734
lpd_unet_0_4,215.75,4.7013297081
lpd_unet_0_4,206.5,4.20213222504
lpd_unet_0_4,186.75,4.09806537628
lpd_unet_0_4,162.25,32.602064132689996
lpd_unet_0_4,146.75,4.07289743423
lpd_unet_0_4,130.75,3.98996973038
lpd_unet_0_4,33.0,70.65132057667375
lpd_unet_0_4,18.25,3.3826789856
lpd_unet_0_4,160.0,186.36049652096668
lpd_unet_0_4,190.0,32.7978553772
lpd_unet_0_4,245.0,19.8328037262
lpd_unet_0_4,181.0,55.1077890396
lpd_unet_0_4,210.5,413.52572154995
lpd_unet_0_4,185.0,15.0743570328
lpd_unet_0_4,135.5,25.5402889252
lpd_unet_0_4,166.5,30.6430778503
lpd_unet_0_4,176.75,33.3561973572
lpd_unet_0_4,136.75,73.9944381714
lpd_unet_0_4,116.5,35.6814613342
lpd_unet_0_4,89.25,15.595101416115
lpd_unet_0_4,52.5,42.32854270935
lpd_unet_0_4,40.5,19.5478096008
lpd_unet_0_4,78.0,102.628267288345
lpd_unet_0_4,112.0,182.83808135979498
lpd_unet_0_4,122.0,9.064180850980001
lpd_unet_0_4,134.0,12.1984300613
lpd_unet_0_4,150.0,63.03325700768334
lpd_unet_0_4,180.0,12.6673545837
lpd_unet_0_4,186.0,5.3183814883305
lpd_unet_0_4,202.0,8.65528488159
lpd_unet_0_4,194.0,8.31509017944
lpd_unet_0_4,214.0,7.93381881714
lpd_unet_0_4,54.5,46.119456768
lpd_unet_0_4,69.25,12.880481243155
lpd_unet_0_4,83.25,19.9265174866
lpd_unet_0_4,69.0,313.4181179998
lpd_unet_0_4,38.0,6.8670049309746
lpd_unet_0_4,54.0,62.067494010864
lpd_unet_0_4,95.5,225.9150390625
lpd_unet_0_4,161.0,127.6764113107
lpd_unet_0_4,314.5,252.367645264
lpd_unet_0_4,351.0,342.579406738
lpd_unet_0_4,389.75,304.471252441
lpd_unet_0_4,247.714285714,414.974884033
lpd_unet_0_4,240.75,482.95916748
lpd_unet_0_4,237.555555556,945.346191406
lpd_unet_0_4,242.1,1060.07641602
lpd_unet_0_4,304.181818182,921.386352539
lpd_unet_0_4,297.909090909,891.774719238
lpd_unet_0_4,355.727272727,1045.08959961
lpd_unet_0_4,311.636363636,1021.41827393
lpd_unet_0_4,284.181818182,688.531799316
lpd_unet_0_4,219.272727273,627.302001953
lpd_unet_0_4,143.363636364,495.118896484
lpd_unet_0_4,127.285714286,501.560699463
lpd_unet_0_4,67.4285714286,459.740234375
lpd_unet_0_4,58.5714285714,418.916748047
lpd_unet_0_4,88.5,399.268859863
lpd_unet_0_4,35.0,81.276182974378
lpd_unet_0_4,10.0,6.965040368689
lpd_unet_0_4,51.5,2.06370139122
lpd_unet_0_4,86.0,49.233142971893336
lpd_unet_0_4,83.0,70.98421716675
lpd_unet_0_4,82.0,43.41656780244
lpd_unet_0_4,57.0,29.34934043882
lpd_unet_0_4,15.0,107.6168837456
lpd_unet_0_4,20.0,60.202032019689504
lpd_unet_0_4,22.0,63.236220240601256
lpd_unet_0_4,49.3333333333,62.5087356567
lpd_unet_0_4,61.2,1.32728588581
lpd_unet_0_4,48.0,11.098598301395
lpd_unet_0_4,44.3333333333,15.458139479183
lpd_unet_0_4,130.0,434.189910889
lpd_unet_0_4,195.0,495.728019714
lpd_unet_0_4,275.0,763.611572266
lpd_unet_0_4,249.0,278.77342557915
lpd_unet_0_4,57.25,92.9057769775
lpd_unet_0_4,179.0,25.3424491882
lpd_unet_0_4,194.5,85.9774263575945
lpd_unet_0_4,4.0,54.071499049705
lpd_unet_0_4,11.0,143.22787577761
lpd_unet_0_4,31.0,55.158009270852666
lpd_unet_0_4,55.6666666667,14.9224414825
lpd_unet_0_4,76.6666666667,15.7525920868
lpd_unet_0_4,95.3333333333,16.6130867004
lpd_unet_0_4,94.5,14.2374687195
lpd_unet_0_4,80.5,293.6278510095
lpd_unet_0_4,69.5,14.73624897
lpd_unet_0_4,53.0,506.3635914624865
lpd_unet_0_4,41.5,7.533179044735
lpd_unet_0_4,24.5,13.060516357400001
lpd_unet_0_4,49.5,86.31945037845
lpd_unet_0_4,53.5,98.26078414915
lpd_unet_0_4,87.0,59.039534091793335
lpd_unet_0_4,2.0,118.517433166655
lpd_unet_0_4,3.0,8.79829788208
lpd_unet_0_4,9.0,111.53150875566503
lpd_unet_0_4,92.0,48.916158676125
lpd_unet_0_4,88.0,7.78416347504
lpd_unet_0_4,116.0,13.10563055676
lpd_unet_0_4,64.0,107.56256008157999
lpd_unet_0_4,37.0,263.76024548247165
lpd_unet_0_4,25.0,221.9307892105956
lpd_unet_0_4,8.0,124.49590509282429
lpd_unet_0_4,220.25,30.6605815887
lpd_unet_0_4,434.5,55.1801452637
lpd_unet_0_4,464.25,182.323394775
lpd_unet_0_4,356.5,180.341918945
lpd_unet_0_4,132.25,248.650924683
lpd_unet_0_4,86.5,155.292877197
lpd_unet_0_4,119.0,84.68764948846751
lpd_unet_0_4,112.5,4.91733837128
lpd_unet_0_4,140.0,2.12732744217
lpd_unet_0_4,29.0,53.28946030145143
lpd_unet_0_4,51.0,43.4920214415025
lpd_unet_0_4,131.0,331.893066406
lpd_unet_0_4,212.25,608.789794922
lpd_unet_0_4,260.0,461.487915039
lpd_unet_0_4,341.25,246.814559937
lpd_unet_0_4,378.75,35.8283691406
lpd_unet_0_4,400.5,24.429265976
lpd_unet_0_4,429.25,13.636267662
