Modality,Annotation Size,PSNR_loss
lpd_unet_0_3,294.0,33.5506668091
lpd_unet_0_3,546.0,34.08228302
lpd_unet_0_3,739.0,34.209333419800004
lpd_unet_0_3,1009.0,33.7558288574
lpd_unet_0_3,1127.0,33.9378738403
lpd_unet_0_3,625.0,33.3041648865
lpd_unet_0_3,621.0,34.6134643555
lpd_unet_0_3,1221.0,34.7210197449
lpd_unet_0_3,1142.0,34.9565048218
lpd_unet_0_3,1020.0,31.8278999329
lpd_unet_0_3,75.1666666667,33.1685142517
lpd_unet_0_3,123.0,33.7977294922
lpd_unet_0_3,75.75,34.3505401611
lpd_unet_0_3,77.3333333333,34.8866996765
lpd_unet_0_3,72.1666666667,35.0930023193
lpd_unet_0_3,165.333333333,34.4203414917
lpd_unet_0_3,314.333333333,34.4412536621
lpd_unet_0_3,219.8,34.5263786316
lpd_unet_0_3,236.833333333,34.1242256165
lpd_unet_0_3,269.5,34.4163970947
lpd_unet_0_3,265.25,34.2995605469
lpd_unet_0_3,306.0,34.4436759949
lpd_unet_0_3,240.666666667,32.2990837097
lpd_unet_0_3,90.6666666667,31.1635818481
lpd_unet_0_3,138.0,36.0089454651
lpd_unet_0_3,206.0,31.2932281494
lpd_unet_0_3,24.25,38.1081619263
lpd_unet_0_3,28.5,38.3690071106
lpd_unet_0_3,56.0,39.6331062317
lpd_unet_0_3,242.0,38.272983551
lpd_unet_0_3,308.333333333,37.7850952148
lpd_unet_0_3,307.5,37.7334976196
lpd_unet_0_3,422.75,38.5927238464
lpd_unet_0_3,447.25,39.5984802246
lpd_unet_0_3,456.0,39.4047470093
lpd_unet_0_3,461.0,38.0370101929
lpd_unet_0_3,481.0,37.9130973816
lpd_unet_0_3,520.5,39.04382896425
lpd_unet_0_3,525.25,36.6296081543
lpd_unet_0_3,548.5,36.6703109741
lpd_unet_0_3,552.0,37.0416793823
lpd_unet_0_3,528.5,37.2882232666
lpd_unet_0_3,540.5,37.1299819946
lpd_unet_0_3,551.75,36.5703811646
lpd_unet_0_3,416.0,36.0328598022
lpd_unet_0_3,333.5,36.2913990021
lpd_unet_0_3,315.5,38.4125938416
lpd_unet_0_3,181.25,41.14894104
lpd_unet_0_3,126.5,41.598274231
lpd_unet_0_3,80.25,41.7936477661
lpd_unet_0_3,59.6666666667,40.3734893799
lpd_unet_0_3,62.6666666667,39.9099884033
lpd_unet_0_3,68.6666666667,39.0665473938
lpd_unet_0_3,75.3333333333,37.967376709
lpd_unet_0_3,40.6666666667,37.044631958
lpd_unet_0_3,54.3333333333,30.6619262695
lpd_unet_0_3,16.4,31.9135189056
lpd_unet_0_3,23.5714285714,32.0925941467
lpd_unet_0_3,42.7142857143,32.0173530579
lpd_unet_0_3,87.25,31.7601490021
lpd_unet_0_3,25.5,29.1272258759
lpd_unet_0_3,44.5,33.58700942995
lpd_unet_0_3,63.5,30.3203353882
lpd_unet_0_3,306.333333333,24.7686729431
lpd_unet_0_3,351.666666667,24.8912467957
lpd_unet_0_3,428.666666667,24.2215538025
lpd_unet_0_3,589.333333333,24.0294742584
lpd_unet_0_3,757.0,25.0892677307
lpd_unet_0_3,943.0,27.7114276886
lpd_unet_0_3,908.0,26.1055641174
lpd_unet_0_3,810.666666667,25.6010322571
lpd_unet_0_3,686.666666667,25.2613372803
lpd_unet_0_3,581.0,24.9019145966
lpd_unet_0_3,135.0,24.5253944397
lpd_unet_0_3,42.5,38.2478942871
lpd_unet_0_3,33.6666666667,37.3133888245
lpd_unet_0_3,228.0,33.0389480591
lpd_unet_0_3,338.0,27.6478214264
lpd_unet_0_3,902.0,23.5056400299
lpd_unet_0_3,939.0,27.000787735
lpd_unet_0_3,904.0,30.3268222809
lpd_unet_0_3,793.0,28.7433414459
lpd_unet_0_3,693.0,28.699016571
lpd_unet_0_3,633.0,28.7770385742
lpd_unet_0_3,616.0,30.3751296997
lpd_unet_0_3,592.0,31.4452190399
lpd_unet_0_3,543.0,31.4241962433
lpd_unet_0_3,398.0,30.3548736572
lpd_unet_0_3,235.0,38.3595619202
lpd_unet_0_3,411.75,37.8765869141
lpd_unet_0_3,526.5,37.8700942993
lpd_unet_0_3,503.75,38.8110046387
lpd_unet_0_3,503.0,38.6718215942
lpd_unet_0_3,404.25,38.8273162842
lpd_unet_0_3,313.25,39.0385742188
lpd_unet_0_3,170.75,38.5865402222
lpd_unet_0_3,178.5,37.3412628174
lpd_unet_0_3,297.25,36.0728912354
lpd_unet_0_3,389.0,35.329826355
lpd_unet_0_3,438.0,37.4870834351
lpd_unet_0_3,198.5,36.8828086853
lpd_unet_0_3,139.333333333,38.8296279907
lpd_unet_0_3,236.5,37.8599739075
lpd_unet_0_3,298.0,38.6677856445
lpd_unet_0_4,52.75,38.4101257324
lpd_unet_0_4,71.5,38.754486084
lpd_unet_0_4,30.25,38.142263412450006
lpd_unet_0_4,30.3333333333,34.03016662596667
lpd_unet_0_4,28.0,32.91702143351667
lpd_unet_0_4,20.25,33.29856109615
lpd_unet_0_4,9.33333333333,32.3950195312
lpd_unet_0_4,26.0,35.8667793274
lpd_unet_0_4,21.0,34.2424916354
lpd_unet_0_4,24.0,35.49156284331001
lpd_unet_0_4,40.75,33.9620475769
lpd_unet_0_4,38.5,35.40349884034
lpd_unet_0_4,20.75,35.9556884766
lpd_unet_0_4,19.0,35.94880294801667
lpd_unet_0_4,6.0,33.77808723448
lpd_unet_0_4,16.0,33.912064743040006
lpd_unet_0_4,29.5,32.87305927275
lpd_unet_0_4,37.5,34.266106287666666
lpd_unet_0_4,17.0,34.9089630127
lpd_unet_0_4,13.0,34.71600384183333
lpd_unet_0_4,52.0,31.75938510895
lpd_unet_0_4,40.0,34.122595310225
lpd_unet_0_4,80.0,34.36785380046666
lpd_unet_0_4,50.0,34.31231307983333
lpd_unet_0_4,19.6666666667,34.3999602
lpd_unet_0_4,29.1666666667,32.5832138062
lpd_unet_0_4,45.25,32.20822143555
lpd_unet_0_4,63.0,32.37433751423333
lpd_unet_0_4,31.3333333333,32.559692382799994
lpd_unet_0_4,124.0,29.2257328033
lpd_unet_0_4,114.0,33.523646036799995
lpd_unet_0_4,127.666666667,30.3755283356
lpd_unet_0_4,203.0,29.3597192764
lpd_unet_0_4,240.333333333,28.0218429565
lpd_unet_0_4,147.0,32.08150577545
lpd_unet_0_4,50.6666666667,30.3477020264
lpd_unet_0_4,18.0,32.6612736384
lpd_unet_0_4,56.5,32.4774246216
lpd_unet_0_4,97.0,31.0718870163
lpd_unet_0_4,146.5,29.8100318909
lpd_unet_0_4,107.5,29.7451763153
lpd_unet_0_4,48.3333333333,33.4042129517
lpd_unet_0_4,191.0,32.07946332293333
lpd_unet_0_4,208.0,32.7564964294
lpd_unet_0_4,47.0,34.3567390442
lpd_unet_0_4,32.0,32.58923880258333
lpd_unet_0_4,121.0,34.66052913665
lpd_unet_0_4,17.6666666667,32.1479949951
lpd_unet_0_4,23.0,35.092961883550004
lpd_unet_0_4,113.75,26.9364051819
lpd_unet_0_4,148.75,27.0558166504
lpd_unet_0_4,201.75,28.9503383636
lpd_unet_0_4,239.75,27.2682189941
lpd_unet_0_4,289.5,31.0963478088
lpd_unet_0_4,248.0,27.8381061554
lpd_unet_0_4,104.0,28.8334941864
lpd_unet_0_4,94.0,34.4384689331
lpd_unet_0_4,77.0,34.83618927
lpd_unet_0_4,211.0,30.172903060899998
lpd_unet_0_4,174.75,26.6345367432
lpd_unet_0_4,406.5,27.2462749481
lpd_unet_0_4,471.75,30.634355545
lpd_unet_0_4,365.25,26.2802600861
lpd_unet_0_4,158.75,27.7249221802
lpd_unet_0_4,153.0,31.659362792966665
lpd_unet_0_4,148.333333333,29.1489315033
lpd_unet_0_4,145.5,28.6624240875
lpd_unet_0_4,140.5,31.9539470673
lpd_unet_0_4,101.0,27.84512901305
lpd_unet_0_4,141.0,29.540745735199998
lpd_unet_0_4,172.25,23.710767746
lpd_unet_0_4,169.5,27.3287754059
lpd_unet_0_4,141.75,26.1106185913
lpd_unet_0_4,85.0,31.318980216975003
lpd_unet_0_4,59.0,33.37328116098333
lpd_unet_0_4,12.0,33.515871471833336
lpd_unet_0_4,7.0,35.877471923842855
lpd_unet_0_4,14.0,34.03721103668
lpd_unet_0_4,27.0,33.1324686323
lpd_unet_0_4,99.3333333333,39.2212753296
lpd_unet_0_4,135.666666667,38.2499237061
lpd_unet_0_4,180.5,39.490844726549994
lpd_unet_0_4,188.75,38.8014602661
lpd_unet_0_4,221.75,38.908203125
lpd_unet_0_4,228.5,38.5451965332
lpd_unet_0_4,239.0,41.3598823547
lpd_unet_0_4,251.25,41.0996627808
lpd_unet_0_4,231.0,40.675743103
lpd_unet_0_4,231.75,38.9387435913
lpd_unet_0_4,222.25,37.7034912109
lpd_unet_0_4,217.25,37.3258972168
lpd_unet_0_4,215.75,37.644077301
lpd_unet_0_4,206.5,37.1139945984
lpd_unet_0_4,186.75,37.8889656067
lpd_unet_0_4,162.25,38.92825508115
lpd_unet_0_4,146.75,39.3667106628
lpd_unet_0_4,130.75,39.2413406372
lpd_unet_0_4,33.0,33.700402021399995
lpd_unet_0_4,18.25,36.2627258301
lpd_unet_0_4,160.0,36.34280522663334
lpd_unet_0_4,190.0,35.2370548248
lpd_unet_0_4,245.0,40.1967277527
lpd_unet_0_4,181.0,38.0277118683
lpd_unet_0_4,210.5,36.03254795075
lpd_unet_0_4,185.0,37.6929969788
lpd_unet_0_4,135.5,37.8638954163
lpd_unet_0_4,166.5,38.4001846313
lpd_unet_0_4,176.75,39.9650344849
lpd_unet_0_4,136.75,38.8836669922
lpd_unet_0_4,116.5,40.1434631348
lpd_unet_0_4,89.25,34.4169254303
lpd_unet_0_4,52.5,39.37775230405
lpd_unet_0_4,40.5,38.8373260498
lpd_unet_0_4,78.0,37.399202346799996
lpd_unet_0_4,112.0,36.793140411349995
lpd_unet_0_4,122.0,38.14083480835
lpd_unet_0_4,134.0,32.36120224
lpd_unet_0_4,150.0,31.030640284233332
lpd_unet_0_4,180.0,32.4291229248
lpd_unet_0_4,186.0,32.214448928850004
lpd_unet_0_4,202.0,37.5833740234
lpd_unet_0_4,194.0,35.8310089111
lpd_unet_0_4,214.0,39.2426147461
lpd_unet_0_4,54.5,38.86405754085
lpd_unet_0_4,69.25,34.170129775999996
lpd_unet_0_4,83.25,38.1815376282
lpd_unet_0_4,69.0,34.64206314085
lpd_unet_0_4,38.0,30.9105003357
lpd_unet_0_4,54.0,34.2936443329
lpd_unet_0_4,95.5,32.8511667252
lpd_unet_0_4,161.0,31.523783365866663
lpd_unet_0_4,314.5,30.5784797668
lpd_unet_0_4,351.0,30.6691455841
lpd_unet_0_4,389.75,30.7208824158
lpd_unet_0_4,247.714285714,30.4928245544
lpd_unet_0_4,240.75,30.2504749298
lpd_unet_0_4,237.555555556,30.9053516388
lpd_unet_0_4,242.1,30.9625282288
lpd_unet_0_4,304.181818182,30.9715766907
lpd_unet_0_4,297.909090909,30.7932128906
lpd_unet_0_4,355.727272727,30.8650951385
lpd_unet_0_4,311.636363636,29.4924812317
lpd_unet_0_4,284.181818182,29.7654800415
lpd_unet_0_4,219.272727273,30.3667163849
lpd_unet_0_4,143.363636364,29.8385887146
lpd_unet_0_4,127.285714286,29.8449859619
lpd_unet_0_4,67.4285714286,30.3896865845
lpd_unet_0_4,58.5714285714,30.3182010651
lpd_unet_0_4,88.5,31.2475605011
lpd_unet_0_4,35.0,32.1545124054
lpd_unet_0_4,10.0,33.858912331714286
lpd_unet_0_4,51.5,31.1642284393
lpd_unet_0_4,86.0,32.19100761413333
lpd_unet_0_4,83.0,31.81666183475
lpd_unet_0_4,82.0,34.04380130765
lpd_unet_0_4,57.0,31.169489860549998
lpd_unet_0_4,15.0,33.91769335819231
lpd_unet_0_4,20.0,34.27687761517222
lpd_unet_0_4,22.0,32.9495642185125
lpd_unet_0_4,49.3333333333,32.23880577085
lpd_unet_0_4,61.2,31.5788574219
lpd_unet_0_4,48.0,35.0564441681
lpd_unet_0_4,44.3333333333,32.0063114166
lpd_unet_0_4,130.0,35.6202850342
lpd_unet_0_4,195.0,33.6654291153
lpd_unet_0_4,275.0,35.29063797
lpd_unet_0_4,249.0,32.4975605011
lpd_unet_0_4,57.25,30.7684936523
lpd_unet_0_4,179.0,33.0403862
lpd_unet_0_4,194.5,31.92743587495
lpd_unet_0_4,4.0,34.899957418425004
lpd_unet_0_4,11.0,35.62888172695715
lpd_unet_0_4,31.0,34.61606629688333
lpd_unet_0_4,55.6666666667,40.0190696716
lpd_unet_0_4,76.6666666667,39.9796600342
lpd_unet_0_4,95.3333333333,39.5265197754
lpd_unet_0_4,94.5,40.6823806763
lpd_unet_0_4,80.5,35.74237155915
lpd_unet_0_4,69.5,39.9652023315
lpd_unet_0_4,53.0,33.4033727646
lpd_unet_0_4,41.5,35.74233436585
lpd_unet_0_4,24.5,36.878635406499995
lpd_unet_0_4,49.5,39.797334671049995
lpd_unet_0_4,53.5,39.50219154355
lpd_unet_0_4,87.0,34.70257759093334
lpd_unet_0_4,2.0,38.5003871918
lpd_unet_0_4,3.0,36.934532165549996
lpd_unet_0_4,9.0,33.52312126158999
lpd_unet_0_4,92.0,37.598266601549994
lpd_unet_0_4,88.0,39.6575622559
lpd_unet_0_4,116.0,33.224150339733335
lpd_unet_0_4,64.0,36.3498392105
lpd_unet_0_4,37.0,32.75578371683333
lpd_unet_0_4,25.0,32.36588027261818
lpd_unet_0_4,8.0,32.60944502695714
lpd_unet_0_4,220.25,33.731842041
lpd_unet_0_4,434.5,37.164604187
lpd_unet_0_4,464.25,38.5813293457
lpd_unet_0_4,356.5,37.3870582581
lpd_unet_0_4,132.25,35.7735557556
lpd_unet_0_4,86.5,37.7759017944
lpd_unet_0_4,119.0,34.487823486325
lpd_unet_0_4,112.5,37.9324569702
lpd_unet_0_4,140.0,38.2719650269
lpd_unet_0_4,29.0,34.79693903241429
lpd_unet_0_4,51.0,33.273663044
lpd_unet_0_4,131.0,31.1548347473
lpd_unet_0_4,212.25,30.814950943
lpd_unet_0_4,260.0,30.8798751831
lpd_unet_0_4,341.25,25.192943573
lpd_unet_0_4,378.75,24.647436142
lpd_unet_0_4,400.5,25.4383640289
lpd_unet_0_4,429.25,26.4396896362
lpd_unet_0_4,454.75,25.572467804
lpd_unet_0_4,457.5,24.9419670105
lpd_unet_0_4,447.0,25.7690849304
lpd_unet_0_4,432.25,25.8837661743
lpd_unet_0_4,400.0,25.9632911682
lpd_unet_0_4,367.75,28.4720344543
lpd_unet_0_4,305.0,28.76704025265
lpd_unet_0_4,213.5,30.880771637
lpd_unet_0_4,109.5,31.3035850525
lpd_unet_0_4,5.0,31.20959472653333
lpd_unet_0_4,16.5,33.69463539125
lpd_unet_0_4,11.5,34.5223350525
lpd_unet_0_4,41.0,34.36147499086
lpd_unet_0_4,61.3333333333,36.029837290466666
lpd_unet_0_4,72.6666666667,36.7575073242
lpd_unet_0_4,72.0,35.688194274900006
lpd_unet_0_4,70.3333333333,37.5557174683
lpd_unet_0_4,30.6666666667,33.43673324583333
lpd_unet_0_4,33.5,30.520282745350002
lpd_unet_0_4,34.5,36.529720306399994
lpd_unet_0_4,36.5,33.0429153442
lpd_unet_0_4,36.875,33.6724128723
lpd_unet_0_4,58.25,29.8759479523
lpd_unet_0_4,21.5,32.9958877563
lpd_unet_0_4,28.3333333333,35.299697875999996
lpd_unet_0_4,73.0,35.194355011
lpd_unet_0_4,61.0,33.424106121075
lpd_unet_0_4,42.0,33.734529972100006
lpd_unet_0_4,43.5,35.06046803793333
lpd_unet_0_4,6.66666666667,38.1982688904
lpd_unet_0_4,40.25,35.09366321565
lpd_unet_0_4,37.25,36.4206886292
lpd_unet_0_4,30.75,37.439781189
lpd_unet_0_4,44.6666666667,35.3918380737
lpd_unet_0_4,87.6666666667,35.297220230099995
lpd_unet_0_4,105.0,35.5507583618
lpd_unet_0_4,23.5,37.2463569641
lpd_unet_0_4,36.1666666667,36.7632713318
lpd_unet_0_4,36.4,35.790599823
lpd_unet_0_4,32.6666666667,34.96941375735
lpd_unet_0_4,70.5,35.0879554749
lpd_unet_0_4,150.5,33.9378585815
lpd_unet_0_4,71.25,32.85005760195
lpd_unet_0_4,44.0,32.96052296955
lpd_unet_0_4,34.0,32.70523601106666
lpd_unet_0_4,91.0,25.9892959595
lpd_unet_0_4,15.3333333333,36.7857971191
lpd_unet_0_4,29.25,34.3193397522
lpd_unet_0_4,33.25,37.3963851929
lpd_unet_0_4,16.25,34.62104701995
lpd_unet_0_4,58.75,31.7180519104
lpd_unet_0_4,86.25,32.5601348877
lpd_unet_0_4,146.25,32.6144256592
lpd_unet_0_4,201.5,33.1471939087
lpd_unet_0_4,225.0,32.3372573853
lpd_unet_0_4,247.5,32.2637176514
lpd_unet_0_4,257.0,32.8324050903
lpd_unet_0_4,265.75,32.8005371094
lpd_unet_0_4,278.0,33.682987213125
lpd_unet_0_4,199.25,29.0687980652
lpd_unet_0_4,147.75,28.1739616394
lpd_unet_0_4,73.6666666667,30.3584823608
lpd_unet_0_4,39.0,33.928760528549994
lpd_unet_0_4,32.3333333333,34.9999217987
lpd_unet_0_4,9.5,39.3878746033
lpd_unet_0_4,77.25,34.3232793808
lpd_unet_0_4,93.5,39.6764678955
lpd_unet_0_4,30.0,32.767420360014285
lpd_unet_0_4,102.0,29.7817955017
lpd_unet_0_4,160.666666667,30.6350097656
lpd_unet_0_4,307.666666667,30.6023445129
lpd_unet_0_4,385.666666667,31.331079483
lpd_unet_0_4,437.333333333,32.1581802368
lpd_unet_0_4,514.0,32.27445316315
lpd_unet_0_4,568.333333333,32.1883430481
lpd_unet_0_4,605.0,32.0074615479
lpd_unet_0_4,687.666666667,32.32604599
lpd_unet_0_4,739.333333333,32.1430587769
lpd_unet_0_4,736.0,32.0190849304
lpd_unet_0_4,776.0,32.0837364197
lpd_unet_0_4,740.333333333,32.1810150146
lpd_unet_0_4,662.0,31.7301959991
lpd_unet_0_4,536.333333333,31.9030075073
lpd_unet_0_4,393.0,31.4267177582
lpd_unet_0_4,316.333333333,31.3049201965
lpd_unet_0_4,265.333333333,31.3352794647
lpd_unet_0_4,143.666666667,30.564496994
lpd_unet_0_4,59.5,30.860591888433333
lpd_unet_0_4,46.6666666667,31.3689212799
lpd_unet_0_4,26.5,27.8889904022
lpd_unet_0_4,43.0,32.6677983602
lpd_unet_0_4,66.0,31.676190694166667
lpd_unet_0_4,36.0,33.861643314374994
lpd_unet_0_4,18.3333333333,22.2490596771
lpd_unet_0_4,79.3333333333,22.2425193787
lpd_unet_0_4,31.6666666667,33.1570320129
lpd_unet_0_4,92.3333333333,33.273223877
lpd_unet_0_4,128.0,33.279548645000006
lpd_unet_0_4,154.333333333,33.7693481445
lpd_unet_0_4,89.6666666667,33.9590702057
lpd_unet_0_4,19.5,33.473936080933335
lpd_unet_0_4,143.0,35.313009262099996
lpd_unet_0_4,133.333333333,33.7008056641
lpd_unet_0_4,85.6666666667,33.2469215393
lpd_unet_0_4,63.6666666667,32.8262748718
lpd_unet_0_4,51.6666666667,32.5779838562
lpd_unet_0_4,75.0,32.36178207395
lpd_unet_0_4,203.25,33.0525512695
lpd_unet_0_4,188.25,32.8626480103
lpd_unet_0_4,111.0,33.0483970642
lpd_unet_0_4,16.3333333333,36.721759796149996
lpd_unet_0_4,43.3333333333,30.35804748535
lpd_unet_0_4,134.75,39.0354728699
lpd_unet_0_4,242.25,38.7626953125
lpd_unet_0_4,316.5,34.7240371704
lpd_unet_0_4,334.8,28.4301109314
lpd_unet_0_4,421.6,27.9443130493
lpd_unet_0_4,646.5,30.2142238617
lpd_unet_0_4,720.75,33.6827354431
lpd_unet_0_4,753.5,30.8367271423
lpd_unet_0_4,826.5,30.6146907806
lpd_unet_0_4,806.5,29.9194107056
lpd_unet_0_4,736.5,26.2206249237
lpd_unet_0_4,697.5,26.9526691437
lpd_unet_0_4,659.25,30.307975769
lpd_unet_0_4,560.25,31.297164917
lpd_unet_0_4,466.25,32.1716995239
lpd_unet_0_4,347.25,29.8646583557
lpd_unet_0_4,215.5,28.3547039032
lpd_unet_0_4,130.666666667,30.7630615234
lpd_unet_0_4,62.0,35.442350387575004
lpd_unet_0_4,76.0,32.6989898682
lpd_unet_0_4,99.0,32.6027069092
lpd_unet_0_4,182.0,32.7904624939
lpd_unet_0_4,323.0,32.7553787231
lpd_unet_0_4,472.0,32.733253479
lpd_unet_0_4,506.0,31.5553073883
lpd_unet_0_4,529.0,28.89403915405
lpd_unet_0_4,534.0,30.484375
lpd_unet_0_4,567.0,30.6048469543
lpd_unet_0_4,441.0,31.0660953522
lpd_unet_0_4,445.0,32.0489273071
lpd_unet_0_4,561.0,32.3963775635
lpd_unet_0_4,589.0,31.735203743
lpd_unet_0_4,575.0,32.4289550781
lpd_unet_0_4,523.0,33.2737312317
lpd_unet_0_4,350.0,31.75221157075
lpd_unet_0_4,383.0,28.7397575378
lpd_unet_0_4,358.0,30.3711204529
lpd_unet_0_4,327.0,30.9439945221
lpd_unet_0_4,290.0,31.3127441406
lpd_unet_0_4,21.3333333333,31.6840763092
lpd_unet_0_4,56.75,31.6517353058
lpd_unet_0_4,68.75,31.8142337799
lpd_unet_0_4,70.0,32.2814807892
lpd_unet_0_4,62.5,31.1789417267
lpd_unet_0_4,49.75,31.4174537659
lpd_unet_0_4,198.0,32.5980882645
lpd_unet_0_4,128.5,30.162522316
lpd_unet_0_4,176.5,29.6415023804
lpd_unet_0_4,177.5,29.7976284027
lpd_unet_0_4,205.0,30.4388141632
lpd_unet_0_4,189.5,30.4748954773
lpd_unet_0_4,201.0,30.7902622223
lpd_unet_0_4,207.5,30.8553733826
lpd_unet_0_4,175.0,32.5822219849
lpd_unet_0_4,192.0,28.1152944565
lpd_unet_0_4,160.5,29.2801322937
lpd_unet_0_4,279.0,29.2771167755
lpd_unet_0_4,291.0,30.079126358
lpd_unet_0_4,263.0,31.956035614
lpd_unet_0_4,299.0,30.7914733887
lpd_unet_0_4,285.0,34.1749839783
lpd_unet_0_4,267.0,31.0448951721
lpd_unet_0_4,230.0,30.7833786011
lpd_unet_0_4,216.0,34.5705757141
lpd_unet_0_4,189.0,31.6194896698
lpd_unet_0_4,187.0,33.076423645
lpd_unet_0_4,159.0,33.31769180295
lpd_unet_0_4,148.0,32.9261360168
lpd_unet_0_4,166.0,32.371006012
lpd_unet_0_4,106.0,33.7027778625
lpd_unet_0_4,19.3333333333,30.3274269104
lpd_unet_0_4,24.75,29.2731590271
lpd_unet_0_4,31.5,29.5375595093
lpd_unet_0_4,23.75,29.2984676361
lpd_unet_0_4,69.75,29.8126945496
lpd_unet_0_4,78.25,30.3456344604
lpd_unet_0_4,83.75,29.2823295593
lpd_unet_0_4,94.25,29.2003059387
lpd_unet_0_4,71.0,28.6986122131
lpd_unet_0_4,35.5,28.5022125244
lpd_unet_0_4,36.25,35.904008229566664
lpd_unet_0_4,80.75,36.9950332642
lpd_unet_0_4,57.5,35.7079391479
lpd_unet_0_4,93.6666666667,35.9150505066
lpd_unet_0_4,133.666666667,35.7195587158
lpd_unet_0_4,146.333333333,31.3926677704
lpd_unet_0_4,49.0,37.76505851745
lpd_unet_0_4,65.0,40.0115623474
lpd_unet_0_4,45.0,35.91164016723334
lpd_unet_0_4,53.75,37.4118309021
lpd_unet_0_4,12.5,34.6231250763
lpd_unet_0_4,90.0,35.281772613550004
lpd_unet_0_4,227.0,33.5285949707
lpd_unet_0_4,272.0,34.4179267883
lpd_unet_0_4,265.0,38.4740753174
lpd_unet_0_4,162.0,33.7842674255
lpd_unet_0_4,67.0,36.7281341553
lpd_unet_0_4,45.3333333333,33.7598457336
lpd_unet_0_4,11.25,31.8960971832
lpd_unet_0_4,47.5,32.0979671478
lpd_unet_0_4,48.5,31.9261550903
lpd_unet_0_4,30.5,31.7476921082
lpd_unet_0_4,212.0,26.7653427124
lpd_unet_0_4,169.0,33.1785170237
lpd_unet_0_4,79.5,32.7767028809
lpd_unet_0_4,34.25,38.7941894531
lpd_unet_0_4,26.3333333333,38.282733917200005
lpd_unet_0_4,20.5,35.7557258606
lpd_unet_0_4,17.5,34.071155548099995
lpd_unet_0_4,8.5,34.6977958679
lpd_unet_0_4,26.6666666667,37.4118080139
lpd_unet_0_4,49.6666666667,33.74719905855
lpd_unet_0_4,45.6666666667,38.3138122559
lpd_unet_0_4,27.3333333333,39.6207351685
lpd_unet_0_4,52.6666666667,31.85400772095
lpd_unet_0_4,39.6666666667,32.2128181458
lpd_unet_0_4,14.3333333333,35.5725402832
lpd_unet_0_4,179.666666667,37.3351707458
lpd_unet_0_4,268.333333333,36.8940620422
lpd_unet_0_4,55.0,37.079830169649995
lpd_unet_0_4,6.5,35.66062927245
lpd_unet_0_4,39.5,33.84510040285
lpd_unet_0_4,38.25,31.4506130219
lpd_unet_0_4,61.25,31.4544410706
lpd_unet_0_4,85.75,31.9992809296
lpd_unet_0_4,98.75,28.2083148956
lpd_unet_0_4,97.25,30.9291992188
lpd_unet_0_4,66.75,32.4598274231
lpd_unet_0_4,41.3333333333,30.9862804413
lpd_unet_0_4,84.0,35.8210029602
lpd_unet_0_4,108.666666667,36.0790214539
lpd_unet_0_4,149.0,35.4549636841
lpd_unet_0_4,163.666666667,35.3870620728
lpd_unet_0_4,159.666666667,36.1324653625
lpd_unet_0_4,190.333333333,35.223865509
lpd_unet_0_4,260.333333333,36.5647392273
lpd_unet_0_4,304.0,35.9130897522
lpd_unet_0_4,272.666666667,34.2673416138
lpd_unet_0_4,233.0,34.4074287415
lpd_unet_0_4,243.0,35.5097618103
lpd_unet_0_4,253.0,35.27368927
lpd_unet_0_4,238.0,36.3870124817
lpd_unet_0_4,227.333333333,36.350063324
lpd_unet_0_4,250.0,36.1688652039
lpd_unet_0_4,136.0,36.4667205811
lpd_unet_0_4,58.0,36.879784901933334
lpd_unet_0_4,94.6666666667,36.5588569641
lpd_unet_0_4,118.333333333,36.4195785522
lpd_unet_0_4,121.333333333,36.6196975708
lpd_unet_0_4,321.666666667,36.6542358398
lpd_unet_0_4,367.666666667,36.4829673767
lpd_unet_0_4,413.333333333,36.1940250397
lpd_unet_0_4,362.333333333,36.5278282166
lpd_unet_0_4,346.0,35.8988990784
lpd_unet_0_4,339.666666667,36.3171310425
lpd_unet_0_4,341.0,36.4665908813
lpd_unet_0_4,240.0,36.7864151001
lpd_unet_0_4,228.666666667,37.1647262573
lpd_unet_0_4,200.0,37.2544403076
lpd_unet_0_4,217.333333333,36.8343887329
lpd_unet_0_4,196.666666667,36.5113296509
lpd_unet_0_4,173.5,36.0299072266
lpd_unet_0_4,142.0,33.3582763672
lpd_unet_0_4,168.0,36.277885437
lpd_unet_0_4,193.0,36.3363685608
lpd_unet_0_4,146.0,35.7042922974
lpd_unet_0_4,158.0,35.0513877869
lpd_unet_0_4,81.0,37.42626190185
lpd_unet_0_4,48.75,30.6737918854
lpd_unet_0_4,75.25,31.7390232086
lpd_unet_0_4,62.75,32.0959625244
lpd_unet_0_4,56.25,33.861328125
lpd_unet_0_4,37.75,33.0684967041
lpd_unet_0_4,96.0,33.7108154297
lpd_unet_0_4,156.0,35.584186553950005
lpd_unet_0_4,145.0,34.3074264526
lpd_unet_0_4,171.0,35.979930877650006
lpd_unet_0_4,87.5,35.0849838257
lpd_unet_0_4,38.6666666667,34.2580738068
lpd_unet_0_4,163.0,33.6006584167
lpd_unet_0_4,131.5,33.3902320862
lpd_unet_0_4,108.5,31.3509216309
lpd_unet_0_4,57.6666666667,32.2653923035
lpd_unet_0_4,46.0,32.7925186157
lpd_unet_0_4,64.5,32.796913147
lpd_unet_0_4,60.75,34.6664505005
lpd_unet_0_4,35.3333333333,35.239944458
lpd_unet_0_4,24.6666666667,34.608833313
lpd_unet_0_4,42.6666666667,35.135017395
