Modality,Annotation Size,TN
lpd_unet_0_3,1127.0,260915.484375
lpd_unet_0_3,625.0,261403.015625
lpd_unet_0_3,621.0,261262.40625
lpd_unet_0_3,1221.0,260775.21875
lpd_unet_0_3,1142.0,260761.90625
lpd_unet_0_3,1020.0,260779.4375
lpd_unet_0_3,75.1666666667,261945.3125
lpd_unet_0_3,123.0,261853.25
lpd_unet_0_3,75.75,262050.953125
lpd_unet_0_3,77.3333333333,262071.59375
lpd_unet_0_3,72.1666666667,262014.921875
lpd_unet_0_3,165.333333333,261803.046875
lpd_unet_0_3,314.333333333,261693.140625
lpd_unet_0_3,219.8,261495.171875
lpd_unet_0_3,236.833333333,261235.3125
lpd_unet_0_3,269.5,261397.078125
lpd_unet_0_3,265.25,261553.375
lpd_unet_0_3,306.0,261472.453125
lpd_unet_0_3,240.666666667,261504.78125
lpd_unet_0_3,90.6666666667,261549.75
lpd_unet_0_3,138.0,261706.5625
lpd_unet_0_3,206.0,261873.46875
lpd_unet_0_3,24.25,262099.84375
lpd_unet_0_3,28.5,262091.28125
lpd_unet_0_3,56.0,262062.578125
lpd_unet_0_3,242.0,261718.890625
lpd_unet_0_3,308.333333333,261977.59375
lpd_unet_0_3,307.5,261869.96875
lpd_unet_0_3,422.75,261761.046875
lpd_unet_0_3,447.25,261712.8125
lpd_unet_0_3,456.0,261645.21875
lpd_unet_0_3,461.0,261694.734375
lpd_unet_0_3,481.0,261662.46875
lpd_unet_0_3,520.5,261571.0234375
lpd_unet_0_3,525.25,261582.9296875
lpd_unet_0_3,548.5,261553.671875
lpd_unet_0_3,552.0,261661.5625
lpd_unet_0_3,528.5,261565.09375
lpd_unet_0_3,540.5,261589.3125
lpd_unet_0_3,551.75,261520.625
lpd_unet_0_3,416.0,261704.71875
lpd_unet_0_3,333.5,261681.0625
lpd_unet_0_3,315.5,261808.53125
lpd_unet_0_3,181.25,261901.625
lpd_unet_0_3,126.5,261990.21875
lpd_unet_0_3,80.25,262007.109375
lpd_unet_0_3,59.6666666667,262024.59375
lpd_unet_0_3,62.6666666667,262040.65625
lpd_unet_0_3,68.6666666667,262054.828125
lpd_unet_0_3,75.3333333333,262047.859375
lpd_unet_0_3,40.6666666667,262073.84375
lpd_unet_0_3,54.3333333333,261732.3125
lpd_unet_0_3,16.4,262121.53125
lpd_unet_0_3,23.5714285714,262114.40625
lpd_unet_0_3,42.7142857143,262093.375
lpd_unet_0_3,87.25,261987.65625
lpd_unet_0_3,25.5,261880.671875
lpd_unet_0_3,44.5,261739.03125
lpd_unet_0_3,63.5,261969.203125
lpd_unet_0_3,306.333333333,261475.921875
lpd_unet_0_3,351.666666667,261483.84375
lpd_unet_0_3,428.666666667,261475.046875
lpd_unet_0_3,589.333333333,261405.859375
lpd_unet_0_3,757.0,261192.46875
lpd_unet_0_3,943.0,260888.828125
lpd_unet_0_3,908.0,260996.75
lpd_unet_0_3,810.666666667,261084.796875
lpd_unet_0_3,686.666666667,261347.578125
lpd_unet_0_3,581.0,261710.484375
lpd_unet_0_3,135.0,261994.359375
lpd_unet_0_3,42.5,262007.296875
lpd_unet_0_3,33.6666666667,262031.484375
lpd_unet_0_3,228.0,260424.0
lpd_unet_0_3,338.0,259958.859375
lpd_unet_0_3,902.0,259415.234375
lpd_unet_0_3,939.0,259627.125
lpd_unet_0_3,904.0,259418.0
lpd_unet_0_3,793.0,260400.5
lpd_unet_0_3,693.0,261028.90625
lpd_unet_0_3,633.0,261325.28125
lpd_unet_0_3,616.0,261392.5
lpd_unet_0_3,592.0,261442.5
lpd_unet_0_3,543.0,261464.09375
lpd_unet_0_3,398.0,261545.125
lpd_unet_0_3,235.0,261900.609375
lpd_unet_0_3,411.75,261685.625
lpd_unet_0_3,526.5,260625.71875
lpd_unet_0_3,503.75,261079.625
lpd_unet_0_3,503.0,261362.796875
lpd_unet_0_3,404.25,261735.375
lpd_unet_0_3,313.25,261817.53125
lpd_unet_0_3,170.75,261894.3125
lpd_unet_0_3,178.5,261950.46875
lpd_unet_0_3,297.25,261773.9375
lpd_unet_0_3,389.0,261767.828125
lpd_unet_0_3,438.0,261708.890625
lpd_unet_0_3,198.5,261805.078125
lpd_unet_0_3,139.333333333,261944.390625
lpd_unet_0_3,236.5,261848.53125
lpd_unet_0_3,298.0,261778.5625
lpd_unet_0_4,52.75,262085.8125
lpd_unet_0_4,71.5,262071.21875
lpd_unet_0_4,30.25,262110.0234375
lpd_unet_0_4,30.3333333333,261998.375
lpd_unet_0_4,28.0,262040.24739583334
lpd_unet_0_4,20.25,262103.5234375
lpd_unet_0_4,9.33333333333,262129.46875
lpd_unet_0_4,26.0,262020.619140625
lpd_unet_0_4,21.0,262047.48863636365
lpd_unet_0_4,24.0,261932.165625
lpd_unet_0_4,40.75,262062.6875
lpd_unet_0_4,38.5,262074.1375
lpd_unet_0_4,20.75,262095.203125
lpd_unet_0_4,19.0,262072.99739583334
lpd_unet_0_4,6.0,261958.0
lpd_unet_0_4,16.0,262093.20625
lpd_unet_0_4,29.5,262110.078125
lpd_unet_0_4,37.5,262076.125
lpd_unet_0_4,17.0,261990.409375
lpd_unet_0_4,13.0,262063.21180555556
lpd_unet_0_4,52.0,261914.6171875
lpd_unet_0_4,40.0,262030.62109375
lpd_unet_0_4,80.0,262014.48958333334
lpd_unet_0_4,50.0,262040.49739583334
lpd_unet_0_4,19.6666666667,261801.44791666666
lpd_unet_0_4,29.1666666667,261994.625
lpd_unet_0_4,45.25,262024.4140625
lpd_unet_0_4,63.0,261942.421875
lpd_unet_0_4,31.3333333333,261705.296875
lpd_unet_0_4,124.0,261948.859375
lpd_unet_0_4,114.0,262033.08333333334
lpd_unet_0_4,127.666666667,261941.296875
lpd_unet_0_4,203.0,261916.0
lpd_unet_0_4,240.333333333,261855.484375
lpd_unet_0_4,147.0,262025.6953125
lpd_unet_0_4,50.6666666667,261913.5
lpd_unet_0_4,18.0,261925.88802083334
lpd_unet_0_4,56.5,261176.8125
lpd_unet_0_4,97.0,261562.125
lpd_unet_0_4,146.5,261785.09375
lpd_unet_0_4,107.5,261900.390625
lpd_unet_0_4,48.3333333333,262095.984375
lpd_unet_0_4,191.0,261915.54166666666
lpd_unet_0_4,208.0,261739.8125
lpd_unet_0_4,47.0,262050.128125
lpd_unet_0_4,32.0,262087.5078125
lpd_unet_0_4,121.0,261989.4296875
lpd_unet_0_4,17.6666666667,261893.375
lpd_unet_0_4,23.0,261998.984375
lpd_unet_0_4,113.75,261936.03125
lpd_unet_0_4,148.75,261951.5625
lpd_unet_0_4,201.75,261913.4375
lpd_unet_0_4,239.75,261955.34375
lpd_unet_0_4,289.5,261718.921875
lpd_unet_0_4,248.0,261846.3125
lpd_unet_0_4,104.0,261995.4375
lpd_unet_0_4,94.0,261936.3125
lpd_unet_0_4,77.0,261999.471875
lpd_unet_0_4,211.0,261891.640625
lpd_unet_0_4,174.75,261998.515625
lpd_unet_0_4,406.5,261803.453125
lpd_unet_0_4,471.75,261642.546875
lpd_unet_0_4,365.25,261761.84375
lpd_unet_0_4,158.75,261950.75
lpd_unet_0_4,153.0,261959.515625
lpd_unet_0_4,148.333333333,261932.609375
lpd_unet_0_4,145.5,262000.5625
lpd_unet_0_4,140.5,261905.875
lpd_unet_0_4,101.0,261788.8828125
lpd_unet_0_4,141.0,261724.7734375
lpd_unet_0_4,172.25,261500.40625
lpd_unet_0_4,169.5,261616.546875
lpd_unet_0_4,141.75,261661.234375
lpd_unet_0_4,85.0,261707.2265625
lpd_unet_0_4,59.0,261605.875
lpd_unet_0_4,12.0,261980.44270833334
lpd_unet_0_4,7.0,262039.125
lpd_unet_0_4,14.0,262019.3359375
lpd_unet_0_4,27.0,261927.36160714287
lpd_unet_0_4,99.3333333333,262009.953125
lpd_unet_0_4,135.666666667,261995.0
lpd_unet_0_4,180.5,261911.6953125
lpd_unet_0_4,188.75,261930.109375
lpd_unet_0_4,221.75,261920.765625
lpd_unet_0_4,228.5,261876.46875
lpd_unet_0_4,239.0,261852.4375
lpd_unet_0_4,251.25,261855.5
lpd_unet_0_4,231.0,261959.34375
lpd_unet_0_4,231.75,261855.65625
lpd_unet_0_4,222.25,261853.71875
lpd_unet_0_4,217.25,261911.984375
lpd_unet_0_4,215.75,261973.296875
lpd_unet_0_4,206.5,261980.78125
lpd_unet_0_4,186.75,261979.90625
lpd_unet_0_4,162.25,261945.40625
lpd_unet_0_4,146.75,262002.90625
lpd_unet_0_4,130.75,262010.0
lpd_unet_0_4,33.0,262037.3515625
lpd_unet_0_4,18.25,262110.625
lpd_unet_0_4,160.0,261785.30208333334
lpd_unet_0_4,190.0,261921.2109375
lpd_unet_0_4,245.0,261879.15625
lpd_unet_0_4,181.0,261898.890625
lpd_unet_0_4,210.5,261569.484375
lpd_unet_0_4,185.0,261995.921875
lpd_unet_0_4,135.5,262105.453125
lpd_unet_0_4,166.5,261899.359375
lpd_unet_0_4,176.75,261861.65625
lpd_unet_0_4,136.75,261960.015625
lpd_unet_0_4,116.5,261945.328125
lpd_unet_0_4,89.25,262079.4140625
lpd_unet_0_4,52.5,262010.171875
lpd_unet_0_4,40.5,262089.4453125
lpd_unet_0_4,78.0,261960.375
lpd_unet_0_4,112.0,261849.15625
lpd_unet_0_4,122.0,262012.9296875
lpd_unet_0_4,134.0,261997.796875
lpd_unet_0_4,150.0,261897.30729166666
lpd_unet_0_4,180.0,261951.34375
lpd_unet_0_4,186.0,261881.1875
lpd_unet_0_4,202.0,261933.34375
lpd_unet_0_4,194.0,261941.6875
lpd_unet_0_4,214.0,261922.0625
lpd_unet_0_4,54.5,262034.8828125
lpd_unet_0_4,69.25,262039.1171875
lpd_unet_0_4,83.25,262027.078125
lpd_unet_0_4,69.0,261751.078125
lpd_unet_0_4,38.0,262092.540625
lpd_unet_0_4,54.0,262022.53125
lpd_unet_0_4,95.5,261825.5859375
lpd_unet_0_4,161.0,261859.99479166666
lpd_unet_0_4,314.5,261547.625
lpd_unet_0_4,351.0,261460.40625
lpd_unet_0_4,389.75,261465.53125
lpd_unet_0_4,247.714285714,261333.03125
lpd_unet_0_4,240.75,261264.03125
lpd_unet_0_4,237.555555556,261099.65625
lpd_unet_0_4,242.1,260968.921875
lpd_unet_0_4,304.181818182,260804.625
lpd_unet_0_4,297.909090909,260885.21875
lpd_unet_0_4,355.727272727,260854.90625
lpd_unet_0_4,311.636363636,260971.578125
lpd_unet_0_4,284.181818182,261057.46875
lpd_unet_0_4,219.272727273,261309.71875
lpd_unet_0_4,143.363636364,261454.875
lpd_unet_0_4,127.285714286,261517.4375
lpd_unet_0_4,67.4285714286,261631.25
lpd_unet_0_4,58.5714285714,261563.09375
lpd_unet_0_4,88.5,261583.734375
lpd_unet_0_4,35.0,262032.39583333334
lpd_unet_0_4,10.0,262127.1830357143
lpd_unet_0_4,51.5,262069.9375
lpd_unet_0_4,86.0,262008.77083333334
lpd_unet_0_4,83.0,261995.515625
lpd_unet_0_4,82.0,262027.0859375
lpd_unet_0_4,57.0,262086.15625
lpd_unet_0_4,15.0,262022.30889423078
lpd_unet_0_4,20.0,262063.41319444444
lpd_unet_0_4,22.0,262059.388671875
lpd_unet_0_4,49.3333333333,262044.5
lpd_unet_0_4,61.2,262136.671875
lpd_unet_0_4,48.0,262103.90625
lpd_unet_0_4,44.3333333333,262091.046875
lpd_unet_0_4,130.0,261579.796875
lpd_unet_0_4,195.0,261489.2734375
lpd_unet_0_4,275.0,261105.375
lpd_unet_0_4,249.0,261621.71875
lpd_unet_0_4,57.25,261960.109375
lpd_unet_0_4,179.0,261868.671875
lpd_unet_0_4,194.5,261899.03125
lpd_unet_0_4,4.0,262085.927734375
lpd_unet_0_4,11.0,261988.2075892857
lpd_unet_0_4,31.0,262060.34114583334
lpd_unet_0_4,55.6666666667,262069.09375
lpd_unet_0_4,76.6666666667,262048.25
lpd_unet_0_4,95.3333333333,262064.390625
lpd_unet_0_4,94.5,262005.75
lpd_unet_0_4,80.5,261751.875
lpd_unet_0_4,69.5,262038.265625
lpd_unet_0_4,53.0,261576.88671875
lpd_unet_0_4,41.5,262094.46875
lpd_unet_0_4,24.5,262113.9453125
lpd_unet_0_4,49.5,262000.171875
lpd_unet_0_4,53.5,261993.234375
lpd_unet_0_4,87.0,261994.625
lpd_unet_0_4,2.0,262023.4921875
lpd_unet_0_4,3.0,262132.2109375
lpd_unet_0_4,9.0,262024.1703125
lpd_unet_0_4,92.0,262001.5859375
lpd_unet_0_4,88.0,262048.21875
lpd_unet_0_4,116.0,262023.56770833334
lpd_unet_0_4,64.0,261971.1875
lpd_unet_0_4,37.0,261847.74739583334
lpd_unet_0_4,25.0,261898.07102272726
lpd_unet_0_4,8.0,262011.5044642857
lpd_unet_0_4,220.25,261929.34375
lpd_unet_0_4,434.5,261652.8125
lpd_unet_0_4,464.25,261492.6875
lpd_unet_0_4,356.5,261604.65625
lpd_unet_0_4,132.25,261754.359375
lpd_unet_0_4,86.5,261893.703125
lpd_unet_0_4,119.0,261939.0546875
lpd_unet_0_4,112.5,262055.078125
lpd_unet_0_4,140.0,262001.875
lpd_unet_0_4,29.0,262063.56919642858
lpd_unet_0_4,51.0,262047.765625
lpd_unet_0_4,131.0,261692.09375
lpd_unet_0_4,212.25,261290.203125
lpd_unet_0_4,260.0,261392.5
lpd_unet_0_4,341.25,261615.1875
lpd_unet_0_4,378.75,261805.171875
lpd_unet_0_4,400.5,261740.5625
lpd_unet_0_4,429.25,261753.375
lpd_unet_0_4,454.75,261060.234375
lpd_unet_0_4,457.5,260987.796875
lpd_unet_0_4,447.0,261143.75
lpd_unet_0_4,432.25,261095.953125
lpd_unet_0_4,400.0,260951.328125
lpd_unet_0_4,367.75,260567.109375
lpd_unet_0_4,305.0,261333.9765625
lpd_unet_0_4,213.5,261722.578125
lpd_unet_0_4,109.5,261916.015625
lpd_unet_0_4,5.0,262034.41666666666
lpd_unet_0_4,16.5,261957.3046875
lpd_unet_0_4,11.5,262045.7734375
lpd_unet_0_4,41.0,261915.55625
lpd_unet_0_4,61.3333333333,261993.17708333334
lpd_unet_0_4,72.6666666667,262014.375
lpd_unet_0_4,72.0,262061.88541666666
lpd_unet_0_4,70.3333333333,262053.6875
lpd_unet_0_4,30.6666666667,262035.65625
lpd_unet_0_4,33.5,262105.90625
lpd_unet_0_4,34.5,262059.625
lpd_unet_0_4,36.5,262078.421875
lpd_unet_0_4,36.875,262107.84375
lpd_unet_0_4,58.25,261936.234375
lpd_unet_0_4,21.5,262104.53125
lpd_unet_0_4,28.3333333333,262083.0
lpd_unet_0_4,73.0,261969.078125
lpd_unet_0_4,61.0,262060.171875
lpd_unet_0_4,42.0,262059.39453125
lpd_unet_0_4,43.5,262050.52083333334
lpd_unet_0_4,6.66666666667,262132.578125
lpd_unet_0_4,40.25,261956.796875
lpd_unet_0_4,37.25,262059.828125
lpd_unet_0_4,30.75,261820.703125
lpd_unet_0_4,44.6666666667,261821.828125
lpd_unet_0_4,87.6666666667,261309.125
lpd_unet_0_4,105.0,261599.09375
lpd_unet_0_4,23.5,262084.8359375
lpd_unet_0_4,36.1666666667,262108.78125
lpd_unet_0_4,36.4,262125.796875
lpd_unet_0_4,32.6666666667,261944.7421875
lpd_unet_0_4,70.5,261923.546875
lpd_unet_0_4,150.5,261785.390625
lpd_unet_0_4,71.25,261743.796875
lpd_unet_0_4,44.0,261749.1484375
lpd_unet_0_4,34.0,261797.03819444444
lpd_unet_0_4,91.0,259948.765625
lpd_unet_0_4,15.3333333333,262120.671875
lpd_unet_0_4,29.25,262097.15625
lpd_unet_0_4,33.25,262097.984375
lpd_unet_0_4,16.25,261705.7578125
lpd_unet_0_4,58.75,262025.953125
lpd_unet_0_4,86.25,262106.171875
lpd_unet_0_4,146.25,262005.625
lpd_unet_0_4,201.5,261991.40625
lpd_unet_0_4,225.0,261949.46875
lpd_unet_0_4,247.5,261814.78125
lpd_unet_0_4,257.0,261872.125
lpd_unet_0_4,265.75,261793.609375
lpd_unet_0_4,278.0,261838.19140625
lpd_unet_0_4,199.25,261930.5625
lpd_unet_0_4,147.75,261939.421875
lpd_unet_0_4,73.6666666667,262018.8125
lpd_unet_0_4,39.0,262077.35546875
lpd_unet_0_4,32.3333333333,262080.875
lpd_unet_0_4,9.5,262103.71875
lpd_unet_0_4,77.25,262075.2421875
lpd_unet_0_4,93.5,262057.140625
lpd_unet_0_4,30.0,262031.74107142858
lpd_unet_0_4,102.0,262011.0
lpd_unet_0_4,160.666666667,261989.578125
lpd_unet_0_4,307.666666667,261862.78125
lpd_unet_0_4,385.666666667,261740.953125
lpd_unet_0_4,437.333333333,261671.921875
lpd_unet_0_4,514.0,261597.609375
lpd_unet_0_4,568.333333333,261498.796875
lpd_unet_0_4,605.0,261438.65625
lpd_unet_0_4,687.666666667,261473.484375
lpd_unet_0_4,739.333333333,261389.515625
lpd_unet_0_4,736.0,261385.484375
lpd_unet_0_4,776.0,261361.46875
lpd_unet_0_4,740.333333333,261391.703125
lpd_unet_0_4,662.0,261477.40625
lpd_unet_0_4,536.333333333,261589.96875
lpd_unet_0_4,393.0,261718.078125
lpd_unet_0_4,316.333333333,261828.96875
lpd_unet_0_4,265.333333333,261854.15625
lpd_unet_0_4,143.666666667,261905.28125
lpd_unet_0_4,59.5,262093.92708333334
lpd_unet_0_4,46.6666666667,262070.703125
lpd_unet_0_4,26.5,262096.9375
lpd_unet_0_4,43.0,262081.58333333334
lpd_unet_0_4,66.0,262060.58854166666
lpd_unet_0_4,36.0,262070.66015625
lpd_unet_0_4,18.3333333333,262114.765625
lpd_unet_0_4,79.3333333333,262032.921875
lpd_unet_0_4,31.6666666667,262098.28125
lpd_unet_0_4,92.3333333333,262039.6875
lpd_unet_0_4,128.0,262017.546875
lpd_unet_0_4,154.333333333,261985.40625
lpd_unet_0_4,89.6666666667,261987.4453125
lpd_unet_0_4,19.5,262072.38020833334
lpd_unet_0_4,143.0,261963.3359375
lpd_unet_0_4,133.333333333,261997.59375
lpd_unet_0_4,85.6666666667,262056.75
lpd_unet_0_4,63.6666666667,262081.59375
lpd_unet_0_4,51.6666666667,262086.5
lpd_unet_0_4,75.0,262060.828125
lpd_unet_0_4,203.25,261892.484375
lpd_unet_0_4,188.25,261923.71875
lpd_unet_0_4,111.0,261908.4375
lpd_unet_0_4,16.3333333333,262110.21875
lpd_unet_0_4,43.3333333333,262028.9765625
lpd_unet_0_4,134.75,262001.78125
lpd_unet_0_4,242.25,261906.828125
lpd_unet_0_4,316.5,261849.828125
lpd_unet_0_4,334.8,261749.875
lpd_unet_0_4,421.6,261611.09375
lpd_unet_0_4,646.5,261470.515625
lpd_unet_0_4,720.75,261463.65625
lpd_unet_0_4,753.5,261447.09375
lpd_unet_0_4,826.5,261391.375
lpd_unet_0_4,806.5,261433.46875
lpd_unet_0_4,736.5,261206.15625
lpd_unet_0_4,697.5,261532.6875
lpd_unet_0_4,659.25,261371.84375
lpd_unet_0_4,560.25,261480.375
lpd_unet_0_4,466.25,261651.484375
lpd_unet_0_4,347.25,261782.015625
lpd_unet_0_4,215.5,261849.3125
lpd_unet_0_4,130.666666667,262015.1875
lpd_unet_0_4,62.0,262008.92578125
lpd_unet_0_4,76.0,261969.375
lpd_unet_0_4,99.0,261572.09375
lpd_unet_0_4,182.0,261593.578125
lpd_unet_0_4,323.0,261584.109375
lpd_unet_0_4,472.0,261542.734375
lpd_unet_0_4,506.0,261576.71875
lpd_unet_0_4,529.0,260599.203125
lpd_unet_0_4,534.0,261553.78125
lpd_unet_0_4,567.0,261499.78125
lpd_unet_0_4,441.0,261639.234375
lpd_unet_0_4,445.0,261676.6875
lpd_unet_0_4,561.0,261580.4375
lpd_unet_0_4,589.0,261380.890625
lpd_unet_0_4,575.0,261568.484375
lpd_unet_0_4,523.0,261620.65625
lpd_unet_0_4,350.0,261767.3046875
lpd_unet_0_4,383.0,261760.5625
lpd_unet_0_4,358.0,261784.6875
lpd_unet_0_4,327.0,261757.046875
lpd_unet_0_4,290.0,261756.9375
lpd_unet_0_4,21.3333333333,262104.984375
lpd_unet_0_4,56.75,262103.390625
lpd_unet_0_4,68.75,262055.53125
lpd_unet_0_4,70.0,262062.9921875
lpd_unet_0_4,62.5,262086.28125
lpd_unet_0_4,49.75,262055.4375
lpd_unet_0_4,198.0,261942.1796875
lpd_unet_0_4,128.5,261719.640625
lpd_unet_0_4,176.5,261818.625
lpd_unet_0_4,177.5,261829.8125
lpd_unet_0_4,205.0,261594.6484375
lpd_unet_0_4,189.5,261801.75
lpd_unet_0_4,201.0,262094.71875
lpd_unet_0_4,207.5,261761.625
lpd_unet_0_4,175.0,262118.109375
lpd_unet_0_4,192.0,262013.0
lpd_unet_0_4,160.5,262136.125
lpd_unet_0_4,279.0,261862.921875
lpd_unet_0_4,291.0,261807.390625
lpd_unet_0_4,263.0,261857.09375
lpd_unet_0_4,299.0,261806.171875
lpd_unet_0_4,285.0,261754.5859375
lpd_unet_0_4,267.0,261868.3125
lpd_unet_0_4,230.0,261906.203125
lpd_unet_0_4,216.0,261914.7421875
lpd_unet_0_4,189.0,261885.5625
lpd_unet_0_4,187.0,261950.0
lpd_unet_0_4,159.0,261888.8203125
lpd_unet_0_4,148.0,261994.515625
lpd_unet_0_4,166.0,261973.5625
lpd_unet_0_4,106.0,262035.890625
lpd_unet_0_4,19.3333333333,262131.4375
lpd_unet_0_4,24.75,262111.3515625
lpd_unet_0_4,31.5,262120.734375
lpd_unet_0_4,23.75,262119.671875
lpd_unet_0_4,69.75,262039.40625
lpd_unet_0_4,78.25,262075.46875
lpd_unet_0_4,83.75,262027.421875
lpd_unet_0_4,94.25,262068.078125
lpd_unet_0_4,71.0,262079.15625
lpd_unet_0_4,35.5,262116.609375
lpd_unet_0_4,36.25,261621.96875
lpd_unet_0_4,80.75,261654.25
lpd_unet_0_4,57.5,262066.84375
lpd_unet_0_4,93.6666666667,261946.96875
lpd_unet_0_4,133.666666667,261984.609375
lpd_unet_0_4,146.333333333,261972.1875
lpd_unet_0_4,49.0,262083.5
lpd_unet_0_4,65.0,262074.953125
lpd_unet_0_4,45.0,262063.86458333334
lpd_unet_0_4,53.75,262059.328125
lpd_unet_0_4,12.5,262039.5390625
lpd_unet_0_4,90.0,261995.1796875
lpd_unet_0_4,227.0,261707.984375
lpd_unet_0_4,272.0,261692.796875
lpd_unet_0_4,265.0,261692.375
lpd_unet_0_4,162.0,261864.828125
lpd_unet_0_4,67.0,262058.640625
lpd_unet_0_4,45.3333333333,262096.8125
lpd_unet_0_4,11.25,261258.25
lpd_unet_0_4,47.5,261579.71875
lpd_unet_0_4,48.5,261228.046875
lpd_unet_0_4,30.5,261275.375
lpd_unet_0_4,212.0,261898.640625
lpd_unet_0_4,169.0,261959.984375
lpd_unet_0_4,79.5,260952.328125
lpd_unet_0_4,34.25,262075.90625
lpd_unet_0_4,26.3333333333,262106.765625
lpd_unet_0_4,20.5,261906.734375
lpd_unet_0_4,17.5,261577.4296875
lpd_unet_0_4,8.5,261944.625
lpd_unet_0_4,26.6666666667,262019.90625
lpd_unet_0_4,49.6666666667,261934.9609375
lpd_unet_0_4,45.6666666667,262056.265625
lpd_unet_0_4,27.3333333333,262089.21875
lpd_unet_0_4,52.6666666667,262060.5703125
lpd_unet_0_4,39.6666666667,261926.5
lpd_unet_0_4,14.3333333333,262103.03125
lpd_unet_0_4,179.666666667,261735.734375
lpd_unet_0_4,268.333333333,261756.28125
lpd_unet_0_4,55.0,262095.2109375
lpd_unet_0_4,6.5,262094.125
lpd_unet_0_4,39.5,261927.046875
lpd_unet_0_4,38.25,260776.25
lpd_unet_0_4,61.25,260761.640625
lpd_unet_0_4,85.75,260895.703125
lpd_unet_0_4,98.75,261152.078125
lpd_unet_0_4,97.25,261347.734375
lpd_unet_0_4,66.75,261606.671875
lpd_unet_0_4,41.3333333333,261752.3125
lpd_unet_0_4,84.0,262063.375
lpd_unet_0_4,108.666666667,262057.71875
lpd_unet_0_4,149.0,261891.59375
lpd_unet_0_4,163.666666667,261891.890625
lpd_unet_0_4,159.666666667,261851.390625
lpd_unet_0_4,190.333333333,261910.765625
lpd_unet_0_4,260.333333333,261711.0625
lpd_unet_0_4,304.0,261792.390625
lpd_unet_0_4,272.666666667,261692.59375
lpd_unet_0_4,233.0,261678.625
lpd_unet_0_4,243.0,261628.9375
lpd_unet_0_4,253.0,261639.5625
lpd_unet_0_4,238.0,261699.59375
lpd_unet_0_4,227.333333333,261852.671875
lpd_unet_0_4,250.0,261802.8125
lpd_unet_0_4,136.0,261973.4375
lpd_unet_0_4,58.0,262058.83854166666
lpd_unet_0_4,94.6666666667,262036.125
lpd_unet_0_4,118.333333333,262032.171875
lpd_unet_0_4,121.333333333,261975.15625
lpd_unet_0_4,321.666666667,261791.46875
lpd_unet_0_4,367.666666667,261696.6875
lpd_unet_0_4,413.333333333,261708.5390625
lpd_unet_0_4,362.333333333,261792.0
lpd_unet_0_4,346.0,261708.5625
lpd_unet_0_4,339.666666667,261802.171875
lpd_unet_0_4,341.0,261823.65625
lpd_unet_0_4,240.0,261895.859375
lpd_unet_0_4,228.666666667,261868.203125
lpd_unet_0_4,200.0,261900.59375
lpd_unet_0_4,217.333333333,261914.265625
lpd_unet_0_4,196.666666667,261924.375
lpd_unet_0_4,173.5,261929.9375
lpd_unet_0_4,142.0,261994.5625
lpd_unet_0_4,168.0,261968.90625
lpd_unet_0_4,193.0,261943.65625
lpd_unet_0_4,146.0,261990.71875
lpd_unet_0_4,158.0,261978.734375
lpd_unet_0_4,81.0,262037.203125
lpd_unet_0_4,48.75,261843.84375
lpd_unet_0_4,75.25,261640.6875
lpd_unet_0_4,62.75,261762.59375
lpd_unet_0_4,56.25,261991.6875
lpd_unet_0_4,37.75,262069.3125
lpd_unet_0_4,96.0,261948.765625
lpd_unet_0_4,156.0,261915.421875
lpd_unet_0_4,145.0,261932.484375
lpd_unet_0_4,171.0,261768.1953125
lpd_unet_0_4,87.5,261721.890625
lpd_unet_0_4,38.6666666667,261775.8203125
lpd_unet_0_4,163.0,261303.875
lpd_unet_0_4,131.5,261548.984375
lpd_unet_0_4,108.5,262002.0
lpd_unet_0_4,57.6666666667,262057.484375
lpd_unet_0_4,46.0,262108.21875
lpd_unet_0_4,64.5,262076.375
lpd_unet_0_4,60.75,262071.203125
lpd_unet_0_4,35.3333333333,261995.625
lpd_unet_0_4,24.6666666667,261762.375
lpd_unet_0_4,42.6666666667,262022.28125
lpd_unet_0_4,27.75,262101.625
lpd_unet_0_4,167.0,261860.109375
lpd_unet_0_4,241.0,261629.15625
lpd_unet_0_4,223.75,261719.09375
lpd_unet_0_4,179.333333333,261721.921875
lpd_unet_0_4,45.75,262093.734375
lpd_unet_0_4,35.6666666667,262093.984375
lpd_unet_0_4,166.25,261164.5
lpd_unet_0_4,250.25,261286.28125
lpd_unet_0_4,303.75,261379.96875
lpd_unet_0_4,366.5,261366.234375
lpd_unet_0_4,436.75,261352.5625
lpd_unet_0_4,486.25,261336.1875
lpd_unet_0_4,550.25,261101.78125
lpd_unet_0_4,547.75,261231.28125
lpd_unet_0_4,557.75,261362.15625
lpd_unet_0_4,555.25,261420.25
lpd_unet_0_4,541.0,261461.0625
lpd_unet_0_4,520.0,261502.5
lpd_unet_0_4,482.75,261555.546875
lpd_unet_0_4,444.0,261535.46875
lpd_unet_0_4,322.5,261694.75
lpd_unet_0_4,267.75,261686.203125
lpd_unet_0_4,231.5,261827.796875
lpd_unet_0_4,92.5,261948.46875
lpd_unet_0_4,246.5,261698.25
lpd_unet_0_4,308.0,261679.625
lpd_unet_0_4,381.0,261499.375
lpd_unet_0_4,540.75,261338.671875
lpd_unet_0_4,605.75,261196.078125
lpd_unet_0_4,678.5,261197.71875
lpd_unet_0_4,700.25,261362.984375
