Modality,Annotation Size,PSNR_loss
lpd_unet_0_2,589.333333333,23.7494449615
lpd_unet_0_2,757.0,23.8359661102
lpd_unet_0_2,943.0,26.0116100311
lpd_unet_0_2,908.0,24.9385051727
lpd_unet_0_2,810.666666667,24.953666687
lpd_unet_0_2,686.666666667,25.0623855591
lpd_unet_0_2,581.0,24.3885955811
lpd_unet_0_2,135.0,23.7759494781
lpd_unet_0_2,42.5,36.3480834961
lpd_unet_0_2,33.6666666667,35.5608215332
lpd_unet_0_2,228.0,31.3712005615
lpd_unet_0_2,338.0,25.4967956543
lpd_unet_0_2,902.0,22.1700897217
lpd_unet_0_2,939.0,30.1828765869
lpd_unet_0_2,904.0,31.1101722717
lpd_unet_0_2,793.0,26.4502811432
lpd_unet_0_2,693.0,24.4957942963
lpd_unet_0_2,633.0,23.20561409
lpd_unet_0_2,616.0,24.49061203
lpd_unet_0_2,592.0,27.6552791595
lpd_unet_0_2,543.0,26.2062606812
lpd_unet_0_2,398.0,25.3680438995
lpd_unet_0_2,235.0,30.3553123474
lpd_unet_0_2,411.75,30.3111724854
lpd_unet_0_2,526.5,32.6436462402
lpd_unet_0_2,503.75,31.1246261597
lpd_unet_0_2,503.0,28.0708427429
lpd_unet_0_2,404.25,34.7503929138
lpd_unet_0_2,313.25,30.2103691101
lpd_unet_0_2,170.75,34.452091217
lpd_unet_0_2,178.5,32.5070648193
lpd_unet_0_2,297.25,33.7779846191
lpd_unet_0_2,389.0,33.0358352661
lpd_unet_0_2,438.0,28.6922550201
lpd_unet_0_2,198.5,29.9779434204
lpd_unet_0_2,139.333333333,32.9811172485
lpd_unet_0_2,236.5,25.8413734436
lpd_unet_0_2,298.0,32.1994552612
lpd_unet_0_3,52.75,35.839515686
lpd_unet_0_3,71.5,36.7221717834
lpd_unet_0_3,30.25,36.21362495425
lpd_unet_0_3,30.3333333333,32.9938990275
lpd_unet_0_3,28.0,32.471595764166665
lpd_unet_0_3,20.25,33.00056552885
lpd_unet_0_3,9.33333333333,31.7055778503
lpd_unet_0_3,26.0,32.7847881317125
lpd_unet_0_3,21.0,32.46107396212728
lpd_unet_0_3,24.0,31.796295928970004
lpd_unet_0_3,40.75,32.9412002563
lpd_unet_0_3,38.5,31.040549087520002
lpd_unet_0_3,20.75,34.5850791931
lpd_unet_0_3,19.0,32.78299045563333
lpd_unet_0_3,6.0,32.3737827301
lpd_unet_0_3,16.0,31.136052703850005
lpd_unet_0_3,29.5,31.011228561400003
lpd_unet_0_3,37.5,31.728187561033334
lpd_unet_0_3,17.0,32.05267181396
lpd_unet_0_3,13.0,31.380450566611117
lpd_unet_0_3,52.0,29.954401334133337
lpd_unet_0_3,40.0,31.743474960337505
lpd_unet_0_3,80.0,31.851357142133335
lpd_unet_0_3,50.0,31.78696791331667
lpd_unet_0_3,19.6666666667,31.823780059833336
lpd_unet_0_3,29.1666666667,29.7343063354
lpd_unet_0_3,45.25,29.4886779785
lpd_unet_0_3,63.0,30.190317153933336
lpd_unet_0_3,31.3333333333,29.805768012999998
lpd_unet_0_3,124.0,28.4658050537
lpd_unet_0_3,114.0,31.700733820600004
lpd_unet_0_3,127.666666667,27.4805431366
lpd_unet_0_3,203.0,26.6052303314
lpd_unet_0_3,240.333333333,26.1309833527
lpd_unet_0_3,147.0,31.759446144099996
lpd_unet_0_3,50.6666666667,28.7463989258
lpd_unet_0_3,18.0,30.802808443700002
lpd_unet_0_3,56.5,31.5358963013
lpd_unet_0_3,97.0,27.63656520845
lpd_unet_0_3,146.5,27.4038047791
lpd_unet_0_3,107.5,32.0051994324
lpd_unet_0_3,48.3333333333,32.06092453
lpd_unet_0_3,191.0,29.50517018636667
lpd_unet_0_3,208.0,30.1677532196
lpd_unet_0_3,47.0,31.126549148560002
lpd_unet_0_3,32.0,29.538836797083334
lpd_unet_0_3,121.0,29.135308265699997
lpd_unet_0_3,17.6666666667,32.4143257141
lpd_unet_0_3,23.0,31.941632652289996
lpd_unet_0_3,113.75,20.8144741058
lpd_unet_0_3,148.75,20.6697616577
lpd_unet_0_3,201.75,21.8948249817
lpd_unet_0_3,239.75,20.9085865021
lpd_unet_0_3,289.5,23.1162052155
lpd_unet_0_3,248.0,21.0278339386
lpd_unet_0_3,104.0,22.5483665466
lpd_unet_0_3,94.0,30.058670043950002
lpd_unet_0_3,77.0,30.816720581060004
lpd_unet_0_3,211.0,29.2723760605
lpd_unet_0_3,174.75,29.1988773346
lpd_unet_0_3,406.5,29.6140117645
lpd_unet_0_3,471.75,29.7685203552
lpd_unet_0_3,365.25,28.9401721954
lpd_unet_0_3,158.75,29.212644577
lpd_unet_0_3,153.0,32.40250460306667
lpd_unet_0_3,148.333333333,28.4163303375
lpd_unet_0_3,145.5,28.86561203
lpd_unet_0_3,140.5,28.5827541351
lpd_unet_0_3,101.0,26.495167732250003
lpd_unet_0_3,141.0,29.0747261047
lpd_unet_0_3,172.25,22.9146175385
lpd_unet_0_3,169.5,25.7507591248
lpd_unet_0_3,141.75,25.7438106537
lpd_unet_0_3,85.0,29.782635211925005
lpd_unet_0_3,59.0,31.411697705583332
lpd_unet_0_3,12.0,30.240511364411116
lpd_unet_0_3,7.0,32.45950589861429
lpd_unet_0_3,14.0,30.133529663090002
lpd_unet_0_3,27.0,29.52988978792857
lpd_unet_0_3,99.3333333333,31.7296524048
lpd_unet_0_3,135.666666667,30.8641529083
lpd_unet_0_3,180.5,33.9923582077
lpd_unet_0_3,188.75,31.7848110199
lpd_unet_0_3,221.75,31.7722663879
lpd_unet_0_3,228.5,31.5881576538
lpd_unet_0_3,239.0,34.7166481018
lpd_unet_0_3,251.25,35.6370925903
lpd_unet_0_3,231.0,33.5904922485
lpd_unet_0_3,231.75,32.0335426331
lpd_unet_0_3,222.25,31.3639297485
lpd_unet_0_3,217.25,30.7959728241
lpd_unet_0_3,215.75,31.0242290497
lpd_unet_0_3,206.5,31.0307674408
lpd_unet_0_3,186.75,31.5113658905
lpd_unet_0_3,162.25,34.640638351449994
lpd_unet_0_3,146.75,32.4460067749
lpd_unet_0_3,130.75,31.6893978119
lpd_unet_0_3,33.0,32.5932662487125
lpd_unet_0_3,18.25,29.6723270416
lpd_unet_0_3,160.0,33.68505477906667
lpd_unet_0_3,190.0,31.9264583588
lpd_unet_0_3,245.0,36.3410758972
lpd_unet_0_3,181.0,34.887346267699996
lpd_unet_0_3,210.5,33.6643447876
lpd_unet_0_3,185.0,37.576587677
lpd_unet_0_3,135.5,37.5666885376
lpd_unet_0_3,166.5,37.4833526611
lpd_unet_0_3,176.75,36.9834785461
lpd_unet_0_3,136.75,37.0119934082
lpd_unet_0_3,116.5,35.668712616
lpd_unet_0_3,89.25,31.61405467985
lpd_unet_0_3,52.5,36.95680236815
lpd_unet_0_3,40.5,36.702676773099995
lpd_unet_0_3,78.0,32.6414604187
lpd_unet_0_3,112.0,31.000329017600002
lpd_unet_0_3,122.0,33.19702339175
lpd_unet_0_3,134.0,36.4254646301
lpd_unet_0_3,150.0,31.879692077599998
lpd_unet_0_3,180.0,34.11378479
lpd_unet_0_3,186.0,31.26262664795
lpd_unet_0_3,202.0,33.5407943726
lpd_unet_0_3,194.0,32.3145751953
lpd_unet_0_3,214.0,36.4095191956
lpd_unet_0_3,54.5,36.47169303895
lpd_unet_0_3,69.25,32.75580120085
lpd_unet_0_3,83.25,36.2210731506
lpd_unet_0_3,69.0,31.529478073099998
lpd_unet_0_3,38.0,28.3581287384
lpd_unet_0_3,54.0,30.17218971254
lpd_unet_0_3,95.5,29.797718048100002
lpd_unet_0_3,161.0,29.379755655933334
lpd_unet_0_3,314.5,28.4921836853
lpd_unet_0_3,351.0,28.9997596741
lpd_unet_0_3,389.75,28.8663101196
lpd_unet_0_3,247.714285714,28.8010101318
lpd_unet_0_3,240.75,28.7314796448
lpd_unet_0_3,237.555555556,29.1885604858
lpd_unet_0_3,242.1,28.7966899872
lpd_unet_0_3,304.181818182,28.832572937
lpd_unet_0_3,297.909090909,28.7440776825
lpd_unet_0_3,355.727272727,29.0506324768
lpd_unet_0_3,311.636363636,29.2859859467
lpd_unet_0_3,284.181818182,29.6155643463
lpd_unet_0_3,219.272727273,29.3938522339
lpd_unet_0_3,143.363636364,29.2434043884
lpd_unet_0_3,127.285714286,28.922082901
lpd_unet_0_3,67.4285714286,28.851600647
lpd_unet_0_3,58.5714285714,28.8703727722
lpd_unet_0_3,88.5,29.1658935547
lpd_unet_0_3,35.0,30.74356365205
lpd_unet_0_3,10.0,31.181338991442857
lpd_unet_0_3,51.5,30.0379257202
lpd_unet_0_3,86.0,31.01576868693333
lpd_unet_0_3,83.0,31.9162940979
lpd_unet_0_3,82.0,30.265420913649997
lpd_unet_0_3,57.0,29.49382972715
lpd_unet_0_3,15.0,31.819586240323076
lpd_unet_0_3,20.0,30.950846778011112
lpd_unet_0_3,22.0,31.2546279430375
lpd_unet_0_3,49.3333333333,30.58130073545
lpd_unet_0_3,61.2,32.0575866699
lpd_unet_0_3,48.0,33.91347503665
lpd_unet_0_3,44.3333333333,30.160045623800002
lpd_unet_0_3,130.0,34.3867416382
lpd_unet_0_3,195.0,31.834009170549997
lpd_unet_0_3,275.0,34.1416397095
lpd_unet_0_3,249.0,31.1086950302
lpd_unet_0_3,57.25,31.8470611572
lpd_unet_0_3,179.0,32.8588142395
lpd_unet_0_3,194.5,30.154560089100002
lpd_unet_0_3,4.0,32.2575199604
lpd_unet_0_3,11.0,32.374359130842855
lpd_unet_0_3,31.0,33.037069956466674
lpd_unet_0_3,55.6666666667,34.0758132935
lpd_unet_0_3,76.6666666667,32.3109970093
lpd_unet_0_3,95.3333333333,30.3233757019
lpd_unet_0_3,94.5,32.2098274231
lpd_unet_0_3,80.5,32.49068927765
lpd_unet_0_3,69.5,30.8890151978
lpd_unet_0_3,53.0,30.5321302414
lpd_unet_0_3,41.5,31.20626449585
lpd_unet_0_3,24.5,29.9324760437
lpd_unet_0_3,49.5,34.9797878265
lpd_unet_0_3,53.5,37.03307151795
lpd_unet_0_3,87.0,31.77032407123333
lpd_unet_0_3,2.0,33.28115463255
lpd_unet_0_3,3.0,34.29855918885
lpd_unet_0_3,9.0,30.065030860889998
lpd_unet_0_3,92.0,31.6030702591
lpd_unet_0_3,88.0,34.1384162903
lpd_unet_0_3,116.0,30.08528010053333
lpd_unet_0_3,64.0,31.823778629325
lpd_unet_0_3,37.0,30.336653391516666
lpd_unet_0_3,25.0,29.938763878545455
lpd_unet_0_3,8.0,31.133328029085714
lpd_unet_0_3,220.25,30.749382019
lpd_unet_0_3,434.5,31.8314781189
lpd_unet_0_3,464.25,32.8249053955
lpd_unet_0_3,356.5,33.6518821716
lpd_unet_0_3,132.25,32.6939353943
lpd_unet_0_3,86.5,33.1747169495
lpd_unet_0_3,119.0,32.759556770325
lpd_unet_0_3,112.5,33.6652832031
lpd_unet_0_3,140.0,34.311416626
lpd_unet_0_3,29.0,32.76313318524286
lpd_unet_0_3,51.0,30.7574453354
lpd_unet_0_3,131.0,29.8252296448
lpd_unet_0_3,212.25,29.7347488403
lpd_unet_0_3,260.0,29.7900352478
lpd_unet_0_3,341.25,25.028924942
lpd_unet_0_3,378.75,24.9340362549
lpd_unet_0_3,400.5,25.052614212
lpd_unet_0_3,429.25,26.3427562714
lpd_unet_0_3,454.75,26.2739448547
lpd_unet_0_3,457.5,25.4330806732
lpd_unet_0_3,447.0,25.2753181458
lpd_unet_0_3,432.25,24.1461219788
lpd_unet_0_3,400.0,25.4121608734
lpd_unet_0_3,367.75,28.2504062653
lpd_unet_0_3,305.0,27.85096740725
lpd_unet_0_3,213.5,29.6644630432
lpd_unet_0_3,109.5,29.9979629517
lpd_unet_0_3,5.0,29.685666402166664
lpd_unet_0_3,16.5,30.64445352555
lpd_unet_0_3,11.5,33.25137615205
lpd_unet_0_3,41.0,30.337226486220004
lpd_unet_0_3,61.3333333333,33.52742258706667
lpd_unet_0_3,72.6666666667,36.1676445007
lpd_unet_0_3,72.0,33.465338389066666
lpd_unet_0_3,70.3333333333,36.1562042236
lpd_unet_0_3,30.6666666667,32.0764757792
lpd_unet_0_3,33.5,28.052801132200003
lpd_unet_0_3,34.5,33.1870250702
lpd_unet_0_3,36.5,32.00040721895
lpd_unet_0_3,36.875,31.2261581421
lpd_unet_0_3,58.25,30.5966720581
lpd_unet_0_3,21.5,32.7403869629
lpd_unet_0_3,28.3333333333,34.89705848695
lpd_unet_0_3,73.0,32.537675857500005
lpd_unet_0_3,61.0,30.062608718874998
lpd_unet_0_3,42.0,28.6130914688
lpd_unet_0_3,43.5,31.893290201833334
lpd_unet_0_3,6.66666666667,35.0273399353
lpd_unet_0_3,40.25,33.9453125
lpd_unet_0_3,37.25,35.56432724
lpd_unet_0_3,30.75,33.7305908203
lpd_unet_0_3,44.6666666667,35.9026489258
lpd_unet_0_3,87.6666666667,34.045296668999995
lpd_unet_0_3,105.0,35.2119827271
lpd_unet_0_3,23.5,32.20771980285
lpd_unet_0_3,36.1666666667,32.6457633972
lpd_unet_0_3,36.4,33.9988555908
lpd_unet_0_3,32.6666666667,32.04284381865
lpd_unet_0_3,70.5,31.821269989
lpd_unet_0_3,150.5,31.0631523132
lpd_unet_0_3,71.25,30.066369056699997
lpd_unet_0_3,44.0,30.511194864933334
lpd_unet_0_3,34.0,30.702366511044445
lpd_unet_0_3,91.0,24.3296222687
lpd_unet_0_3,15.3333333333,36.6175765991
lpd_unet_0_3,29.25,32.8542861938
lpd_unet_0_3,33.25,33.3331832886
lpd_unet_0_3,16.25,31.81512641905
lpd_unet_0_3,58.75,29.4372577667
lpd_unet_0_3,86.25,30.09034729
lpd_unet_0_3,146.25,29.330280304
lpd_unet_0_3,201.5,29.1713829041
lpd_unet_0_3,225.0,29.3420524597
lpd_unet_0_3,247.5,29.6766834259
lpd_unet_0_3,257.0,28.2260475159
lpd_unet_0_3,265.75,28.6322612762
lpd_unet_0_3,278.0,31.4104065895
lpd_unet_0_3,199.25,26.3891677856
lpd_unet_0_3,147.75,26.7098503113
lpd_unet_0_3,73.6666666667,28.0130176544
lpd_unet_0_3,39.0,30.7757921219
lpd_unet_0_3,32.3333333333,33.2493057251
lpd_unet_0_3,9.5,34.2972679138
lpd_unet_0_3,77.25,31.921571731550003
lpd_unet_0_3,93.5,35.9684181213
lpd_unet_0_3,30.0,30.3551447732
lpd_unet_0_3,102.0,28.6911678314
lpd_unet_0_3,160.666666667,29.4588317871
lpd_unet_0_3,307.666666667,28.8835868835
lpd_unet_0_3,385.666666667,28.6458625793
lpd_unet_0_3,437.333333333,29.6514911652
lpd_unet_0_3,514.0,29.686230659499998
lpd_unet_0_3,568.333333333,29.656955719
lpd_unet_0_3,605.0,29.5407676697
lpd_unet_0_3,687.666666667,29.922668457
lpd_unet_0_3,739.333333333,29.9203720093
lpd_unet_0_3,736.0,30.0648784637
lpd_unet_0_3,776.0,30.2313995361
lpd_unet_0_3,740.333333333,30.3349494934
lpd_unet_0_3,662.0,30.1359138489
lpd_unet_0_3,536.333333333,30.3002758026
lpd_unet_0_3,393.0,29.8628520966
lpd_unet_0_3,316.333333333,29.4248504639
lpd_unet_0_3,265.333333333,29.634601593
lpd_unet_0_3,143.666666667,28.8871841431
lpd_unet_0_3,59.5,29.8033949534
lpd_unet_0_3,46.6666666667,30.5682086945
lpd_unet_0_3,26.5,27.2321624756
lpd_unet_0_3,43.0,31.841419855766663
lpd_unet_0_3,66.0,30.65038744606667
lpd_unet_0_3,36.0,31.294025897975
lpd_unet_0_3,18.3333333333,22.8632965088
lpd_unet_0_3,79.3333333333,22.8053207397
lpd_unet_0_3,31.6666666667,32.0939407349
lpd_unet_0_3,92.3333333333,32.2696723938
lpd_unet_0_3,128.0,32.335985183700004
lpd_unet_0_3,154.333333333,32.3575935364
lpd_unet_0_3,89.6666666667,32.9840478897
lpd_unet_0_3,19.5,32.131226857499996
lpd_unet_0_3,143.0,33.77998542785
lpd_unet_0_3,133.333333333,31.7932548523
lpd_unet_0_3,85.6666666667,31.7584037781
lpd_unet_0_3,63.6666666667,30.8881340027
lpd_unet_0_3,51.6666666667,30.4032859802
lpd_unet_0_3,75.0,29.3459854126
lpd_unet_0_3,203.25,29.8307723999
lpd_unet_0_3,188.25,31.8783760071
lpd_unet_0_3,111.0,31.4960670471
lpd_unet_0_3,16.3333333333,33.2826747894
lpd_unet_0_3,43.3333333333,30.1908426285
lpd_unet_0_3,134.75,28.4999446869
lpd_unet_0_3,242.25,28.3052825928
lpd_unet_0_3,316.5,26.375831604
lpd_unet_0_3,334.8,23.773475647
lpd_unet_0_3,421.6,23.4008827209
lpd_unet_0_3,646.5,24.3846225739
lpd_unet_0_3,720.75,25.9380321503
lpd_unet_0_3,753.5,24.7143287659
lpd_unet_0_3,826.5,25.0475502014
lpd_unet_0_3,806.5,25.3242797852
lpd_unet_0_3,736.5,23.1455574036
lpd_unet_0_3,697.5,23.4537906647
lpd_unet_0_3,659.25,25.5403862
lpd_unet_0_3,560.25,26.6624946594
lpd_unet_0_3,466.25,27.0529251099
lpd_unet_0_3,347.25,25.0982112885
lpd_unet_0_3,215.5,24.2980041504
lpd_unet_0_3,130.666666667,26.2716636658
lpd_unet_0_3,62.0,32.134244441975
lpd_unet_0_3,76.0,29.9255561829
lpd_unet_0_3,99.0,29.4675979614
lpd_unet_0_3,182.0,29.6268882751
lpd_unet_0_3,323.0,30.1315345764
lpd_unet_0_3,472.0,30.1183357239
lpd_unet_0_3,506.0,29.125825882
lpd_unet_0_3,529.0,28.235464096050002
lpd_unet_0_3,534.0,28.0134391785
lpd_unet_0_3,567.0,28.0127315521
lpd_unet_0_3,441.0,27.648765564
lpd_unet_0_3,445.0,29.2461853027
lpd_unet_0_3,561.0,30.4110183716
lpd_unet_0_3,589.0,29.75077915195
lpd_unet_0_3,575.0,30.7341690063
lpd_unet_0_3,523.0,30.6561317444
lpd_unet_0_3,350.0,28.9657564163
lpd_unet_0_3,383.0,25.0929679871
lpd_unet_0_3,358.0,26.9929122925
lpd_unet_0_3,327.0,28.2731838226
lpd_unet_0_3,290.0,28.4070606232
lpd_unet_0_3,21.3333333333,29.6093940735
lpd_unet_0_3,56.75,29.4597816467
lpd_unet_0_3,68.75,28.4746627808
lpd_unet_0_3,70.0,30.11351013185
lpd_unet_0_3,62.5,29.5515937805
lpd_unet_0_3,49.75,29.7227401733
lpd_unet_0_3,198.0,31.551404953000002
lpd_unet_0_3,128.5,28.79144763945
lpd_unet_0_3,176.5,28.7001399994
lpd_unet_0_3,177.5,28.068025589
lpd_unet_0_3,205.0,28.9734983444
lpd_unet_0_3,189.5,27.8861904144
lpd_unet_0_3,201.0,28.908908844
lpd_unet_0_3,207.5,29.3202590942
lpd_unet_0_3,175.0,30.2629566193
lpd_unet_0_3,192.0,28.385750770599998
lpd_unet_0_3,160.5,28.9723243713
lpd_unet_0_3,279.0,29.3264865875
lpd_unet_0_3,291.0,29.4697380066
lpd_unet_0_3,263.0,30.3701381683
lpd_unet_0_3,299.0,29.7304153442
lpd_unet_0_3,285.0,32.33786010745
lpd_unet_0_3,267.0,29.48021698
lpd_unet_0_3,230.0,28.6814861298
lpd_unet_0_3,216.0,32.2630882263
lpd_unet_0_3,189.0,26.9549102783
lpd_unet_0_3,187.0,28.6670150757
lpd_unet_0_3,159.0,29.7198448181
lpd_unet_0_3,148.0,26.4290885925
lpd_unet_0_3,166.0,27.2371826172
lpd_unet_0_3,106.0,29.303527832
lpd_unet_0_3,19.3333333333,28.6747188568
lpd_unet_0_3,24.75,29.9757080078
lpd_unet_0_3,31.5,30.3044548035
lpd_unet_0_3,23.75,30.7568473816
lpd_unet_0_3,69.75,29.7421741486
lpd_unet_0_3,78.25,29.3545608521
lpd_unet_0_3,83.75,29.2880039215
lpd_unet_0_3,94.25,27.8413276672
lpd_unet_0_3,71.0,28.192615509
lpd_unet_0_3,35.5,29.5295410156
lpd_unet_0_3,36.25,34.48955408733334
lpd_unet_0_3,80.75,34.5690689087
lpd_unet_0_3,57.5,35.2773971558
lpd_unet_0_3,93.6666666667,34.6190032959
lpd_unet_0_3,133.666666667,35.2506942749
lpd_unet_0_3,146.333333333,28.6846847534
lpd_unet_0_3,49.0,32.8865318298
lpd_unet_0_3,65.0,28.9514350891
lpd_unet_0_3,45.0,33.757827758766666
lpd_unet_0_3,53.75,37.2578277588
lpd_unet_0_3,12.5,34.944789886500004
lpd_unet_0_3,90.0,33.291584014899996
lpd_unet_0_3,227.0,33.0929718018
lpd_unet_0_3,272.0,33.7663078308
lpd_unet_0_3,265.0,34.417552948
lpd_unet_0_3,162.0,30.8629074097
lpd_unet_0_3,67.0,32.183681488
lpd_unet_0_3,45.3333333333,30.3419857025
lpd_unet_0_3,11.25,30.6795711517
lpd_unet_0_3,47.5,28.93262672425
lpd_unet_0_3,48.5,29.9043769836
lpd_unet_0_3,30.5,29.7847671509
lpd_unet_0_3,212.0,29.9326114655
lpd_unet_0_3,169.0,33.5951061249
lpd_unet_0_3,79.5,29.3894920349
lpd_unet_0_3,34.25,35.9343261719
lpd_unet_0_3,26.3333333333,35.7713603973
lpd_unet_0_3,20.5,30.7515602112
lpd_unet_0_3,17.5,28.9313325882
lpd_unet_0_3,8.5,28.4797439575
lpd_unet_0_3,26.6666666667,31.7297973633
lpd_unet_0_3,49.6666666667,29.0448923111
lpd_unet_0_3,45.6666666667,35.1366539001
lpd_unet_0_3,27.3333333333,36.3278236389
lpd_unet_0_3,52.6666666667,29.46185112
lpd_unet_0_3,39.6666666667,28.7661819458
lpd_unet_0_3,14.3333333333,34.0708999634
lpd_unet_0_3,179.666666667,34.2250480652
lpd_unet_0_3,268.333333333,34.8501739502
lpd_unet_0_3,55.0,34.56367111205
lpd_unet_0_3,6.5,34.378855705250004
lpd_unet_0_3,39.5,31.493479728700002
lpd_unet_0_3,38.25,33.7734298706
lpd_unet_0_3,61.25,33.8620529175
lpd_unet_0_3,85.75,33.9491195679
lpd_unet_0_3,98.75,32.715675354
lpd_unet_0_3,97.25,33.545425415
lpd_unet_0_3,66.75,33.5459289551
lpd_unet_0_3,41.3333333333,32.7533950806
lpd_unet_0_3,84.0,34.6808662415
lpd_unet_0_3,108.666666667,34.2127685547
lpd_unet_0_3,149.0,33.6580085754
lpd_unet_0_3,163.666666667,33.7117729187
lpd_unet_0_3,159.666666667,34.2302246094
lpd_unet_0_3,190.333333333,32.9487686157
lpd_unet_0_3,260.333333333,33.4858589172
lpd_unet_0_3,304.0,32.0380058289
lpd_unet_0_3,272.666666667,30.7284660339
lpd_unet_0_3,233.0,30.7708759308
lpd_unet_0_3,243.0,31.6090278625
lpd_unet_0_3,253.0,31.2060527802
lpd_unet_0_3,238.0,32.8760108948
lpd_unet_0_3,227.333333333,33.2300491333
lpd_unet_0_3,250.0,33.8548622131
lpd_unet_0_3,136.0,33.257938385
lpd_unet_0_3,58.0,33.017841339099995
lpd_unet_0_3,94.6666666667,33.649230957
lpd_unet_0_3,118.333333333,34.7592964172
lpd_unet_0_3,121.333333333,34.39894104
lpd_unet_0_3,321.666666667,34.2151489258
lpd_unet_0_3,367.666666667,34.3068847656
lpd_unet_0_3,413.333333333,33.6102333069
lpd_unet_0_3,362.333333333,34.0708122253
lpd_unet_0_3,346.0,33.5131759644
lpd_unet_0_3,339.666666667,33.4454231262
lpd_unet_0_3,341.0,33.7179260254
lpd_unet_0_3,240.0,33.6241455078
lpd_unet_0_3,228.666666667,33.9829216003
lpd_unet_0_3,200.0,34.6176567078
lpd_unet_0_3,217.333333333,34.1901054382
lpd_unet_0_3,196.666666667,33.9013328552
lpd_unet_0_3,173.5,36.2979507446
lpd_unet_0_3,142.0,33.0692405701
lpd_unet_0_3,168.0,35.9264450073
lpd_unet_0_3,193.0,35.8230438232
lpd_unet_0_3,146.0,35.1464385986
lpd_unet_0_3,158.0,34.2783660889
lpd_unet_0_3,81.0,31.99516868595
lpd_unet_0_3,48.75,28.6593837738
lpd_unet_0_3,75.25,29.8137569427
lpd_unet_0_3,62.75,30.545167923
lpd_unet_0_3,56.25,31.5580215454
lpd_unet_0_3,37.75,31.4094581604
lpd_unet_0_3,96.0,31.28561210635
lpd_unet_0_3,156.0,30.0303077698
lpd_unet_0_3,145.0,31.2113037109
lpd_unet_0_3,171.0,31.947025299099998
lpd_unet_0_3,87.5,30.9787273407
lpd_unet_0_3,38.6666666667,31.604511261
lpd_unet_0_3,163.0,29.8939399719
lpd_unet_0_3,131.5,31.4876365662
lpd_unet_0_3,108.5,31.0187110901
lpd_unet_0_3,57.6666666667,31.2672519684
lpd_unet_0_3,46.0,30.5930557251
lpd_unet_0_3,64.5,28.1597900391
lpd_unet_0_3,60.75,31.0995445251
lpd_unet_0_3,35.3333333333,30.33767604825
lpd_unet_0_3,24.6666666667,30.0771541595
lpd_unet_0_3,42.6666666667,31.3069076538
lpd_unet_0_3,27.75,29.3558101654
lpd_unet_0_3,167.0,34.4689216614
lpd_unet_0_3,241.0,34.4718437195
lpd_unet_0_3,223.75,33.6514358521
lpd_unet_0_3,179.333333333,33.5615501404
lpd_unet_0_3,45.75,29.3085460663
lpd_unet_0_3,35.6666666667,28.1050834656
lpd_unet_0_3,166.25,30.1549625397
lpd_unet_0_3,250.25,30.555770874
lpd_unet_0_3,303.75,31.1887817383
lpd_unet_0_3,366.5,31.1739253998
lpd_unet_0_3,436.75,30.9747772217
lpd_unet_0_3,486.25,30.8011646271
lpd_unet_0_3,550.25,30.847038269
lpd_unet_0_3,547.75,30.7121562958
lpd_unet_0_3,557.75,30.3602619171
lpd_unet_0_3,555.25,30.6694946289
lpd_unet_0_3,541.0,30.8175926208
lpd_unet_0_3,520.0,30.5921058655
lpd_unet_0_3,482.75,30.76146698
lpd_unet_0_3,444.0,30.6564483643
lpd_unet_0_3,322.5,30.7241172791
lpd_unet_0_3,267.75,30.9686546326
lpd_unet_0_3,231.5,31.3706359863
lpd_unet_0_3,92.5,29.1131591797
lpd_unet_0_3,246.5,29.2291240692
lpd_unet_0_3,308.0,29.2577514648
lpd_unet_0_3,381.0,28.0455093384
lpd_unet_0_3,540.75,27.4854774475
lpd_unet_0_3,605.75,27.2642803192
lpd_unet_0_3,678.5,26.9736843109
lpd_unet_0_3,700.25,27.1089782715
lpd_unet_0_3,759.25,27.1685714722
lpd_unet_0_3,777.5,27.5254364014
lpd_unet_0_3,787.0,26.6021766663
lpd_unet_0_3,775.5,28.804857254
lpd_unet_0_3,720.5,29.506986618
lpd_unet_0_3,674.75,29.0056037903
lpd_unet_0_3,406.25,28.9403743744
lpd_unet_0_3,338.25,28.2528877258
lpd_unet_0_3,288.5,27.8023452759
lpd_unet_0_3,257.25,27.722984314
lpd_unet_0_3,197.25,28.1376800537
lpd_unet_0_3,93.25,28.6091060638
lpd_unet_0_3,89.75,27.9775543213
lpd_unet_0_3,119.142857143,27.109161377
lpd_unet_0_3,295.75,30.5545578003
lpd_unet_0_3,490.0,25.7797794342
lpd_unet_0_3,585.75,25.4588851929
lpd_unet_0_3,685.5,25.0699520111
lpd_unet_0_3,754.25,24.9652328491
lpd_unet_0_3,798.25,26.1067123413
lpd_unet_0_3,811.0,26.5996074677
lpd_unet_0_3,782.5,26.2764358521
lpd_unet_0_3,776.5,25.4947757721
lpd_unet_0_3,772.0,25.008518219
lpd_unet_0_3,746.5,25.5442218781
lpd_unet_0_3,689.25,25.6583309174
lpd_unet_0_3,608.5,25.3266372681
lpd_unet_0_3,489.5,25.8208370209
lpd_unet_0_3,310.25,26.4415645599
lpd_unet_0_3,228.25,26.7505264282
lpd_unet_0_3,91.8571428571,26.385307312
lpd_unet_0_3,103.25,25.497636795
lpd_unet_0_3,129.0,25.5595092773
lpd_unet_0_3,132.0,25.5945968628
lpd_unet_0_3,122.5,24.9605751038
lpd_unet_0_3,199.0,31.5518188477
