Modality,Annotation Size,TN
lpd_unet_0_6,21.5,262118.171875
lpd_unet_0_6,28.3333333333,262102.7890625
lpd_unet_0_6,73.0,261898.8515625
lpd_unet_0_6,61.0,262034.90625
lpd_unet_0_6,42.0,262065.73046875
lpd_unet_0_6,43.5,262091.11458333334
lpd_unet_0_6,6.66666666667,262132.09375
lpd_unet_0_6,40.25,262076.171875
lpd_unet_0_6,37.25,261987.53125
lpd_unet_0_6,30.75,261879.6875
lpd_unet_0_6,44.6666666667,261858.640625
lpd_unet_0_6,87.6666666667,261554.7734375
lpd_unet_0_6,105.0,261617.546875
lpd_unet_0_6,23.5,262106.453125
lpd_unet_0_6,36.1666666667,262111.8125
lpd_unet_0_6,36.4,262082.453125
lpd_unet_0_6,32.6666666667,261999.2734375
lpd_unet_0_6,70.5,261925.734375
lpd_unet_0_6,150.5,261956.671875
lpd_unet_0_6,71.25,261850.28125
lpd_unet_0_6,44.0,261837.75260416666
lpd_unet_0_6,34.0,261893.51388888888
lpd_unet_0_6,91.0,260556.40625
lpd_unet_0_6,15.3333333333,262118.546875
lpd_unet_0_6,29.25,262056.53125
lpd_unet_0_6,33.25,262117.125
lpd_unet_0_6,16.25,261966.84375
lpd_unet_0_6,58.75,262139.359375
lpd_unet_0_6,86.25,262045.625
lpd_unet_0_6,146.25,262015.265625
lpd_unet_0_6,201.5,261894.4375
lpd_unet_0_6,225.0,261874.390625
lpd_unet_0_6,247.5,261844.875
lpd_unet_0_6,257.0,261874.734375
lpd_unet_0_6,265.75,261836.90625
lpd_unet_0_6,278.0,261823.2421875
lpd_unet_0_6,199.25,261996.140625
lpd_unet_0_6,147.75,262103.8125
lpd_unet_0_6,73.6666666667,262137.15625
lpd_unet_0_6,39.0,262094.86328125
lpd_unet_0_6,32.3333333333,262096.2265625
lpd_unet_0_6,9.5,262131.484375
lpd_unet_0_6,77.25,262078.84375
lpd_unet_0_6,93.5,262067.625
lpd_unet_0_6,30.0,262020.28794642858
lpd_unet_0_6,102.0,262003.484375
lpd_unet_0_6,160.666666667,261939.046875
lpd_unet_0_6,307.666666667,261793.03125
lpd_unet_0_6,385.666666667,261742.265625
lpd_unet_0_6,437.333333333,261706.671875
lpd_unet_0_6,514.0,261556.28125
lpd_unet_0_6,568.333333333,261624.328125
lpd_unet_0_6,605.0,261557.1875
lpd_unet_0_6,687.666666667,261399.640625
lpd_unet_0_6,739.333333333,261389.46875
lpd_unet_0_6,736.0,261363.25
lpd_unet_0_6,776.0,261410.125
lpd_unet_0_6,740.333333333,261340.65625
lpd_unet_0_6,662.0,261458.53125
lpd_unet_0_6,536.333333333,261591.359375
lpd_unet_0_6,393.0,261766.21875
lpd_unet_0_6,316.333333333,261800.71875
lpd_unet_0_6,265.333333333,261867.484375
lpd_unet_0_6,143.666666667,261919.078125
lpd_unet_0_6,59.5,262068.97395833334
lpd_unet_0_6,46.6666666667,262097.59375
lpd_unet_0_6,26.5,262111.96875
lpd_unet_0_6,43.0,262090.65625
lpd_unet_0_6,66.0,262065.109375
lpd_unet_0_6,36.0,262099.765625
lpd_unet_0_6,18.3333333333,262103.875
lpd_unet_0_6,79.3333333333,262032.015625
lpd_unet_0_6,31.6666666667,262042.671875
lpd_unet_0_6,92.3333333333,261981.984375
lpd_unet_0_6,128.0,261960.6328125
lpd_unet_0_6,154.333333333,261941.65625
lpd_unet_0_6,89.6666666667,262043.90625
lpd_unet_0_6,19.5,262102.36458333334
lpd_unet_0_6,143.0,261994.3515625
lpd_unet_0_6,133.333333333,261987.09375
lpd_unet_0_6,85.6666666667,262055.234375
lpd_unet_0_6,63.6666666667,262027.4375
lpd_unet_0_6,51.6666666667,262087.765625
lpd_unet_0_6,75.0,262041.1484375
lpd_unet_0_6,203.25,261903.5
lpd_unet_0_6,188.25,261977.625
lpd_unet_0_6,111.0,262010.28125
lpd_unet_0_6,16.3333333333,262121.40625
lpd_unet_0_6,43.3333333333,262067.640625
lpd_unet_0_6,134.75,261995.25
lpd_unet_0_6,242.25,261918.171875
lpd_unet_0_6,316.5,261817.640625
lpd_unet_0_6,334.8,261756.203125
lpd_unet_0_6,421.6,262104.765625
lpd_unet_0_6,646.5,261333.84375
lpd_unet_0_6,720.75,261428.96875
lpd_unet_0_6,753.5,261467.609375
lpd_unet_0_6,826.5,261185.890625
lpd_unet_0_6,806.5,261245.046875
lpd_unet_0_6,736.5,261487.28125
lpd_unet_0_6,697.5,261426.265625
lpd_unet_0_6,659.25,261519.625
lpd_unet_0_6,560.25,261690.03125
lpd_unet_0_6,466.25,261627.296875
lpd_unet_0_6,347.25,261760.859375
lpd_unet_0_6,215.5,261951.671875
lpd_unet_0_6,130.666666667,262017.5
lpd_unet_0_6,62.0,262047.16796875
lpd_unet_0_6,76.0,262031.125
lpd_unet_0_6,99.0,261821.6875
lpd_unet_0_6,182.0,261784.09375
lpd_unet_0_6,323.0,261707.296875
lpd_unet_0_6,472.0,261584.921875
lpd_unet_0_6,506.0,261472.6875
lpd_unet_0_6,529.0,261364.8671875
lpd_unet_0_6,534.0,261532.40625
lpd_unet_0_6,567.0,261519.40625
lpd_unet_0_6,441.0,261602.25
lpd_unet_0_6,445.0,261612.4375
lpd_unet_0_6,561.0,261474.875
lpd_unet_0_6,589.0,261415.453125
lpd_unet_0_6,575.0,261404.390625
lpd_unet_0_6,523.0,261511.53125
lpd_unet_0_6,350.0,261744.9765625
lpd_unet_0_6,383.0,261756.5625
lpd_unet_0_6,358.0,261779.625
lpd_unet_0_6,327.0,261766.25
lpd_unet_0_6,290.0,261764.921875
lpd_unet_0_6,21.3333333333,262125.453125
lpd_unet_0_6,56.75,262073.71875
lpd_unet_0_6,68.75,262083.375
lpd_unet_0_6,70.0,262069.671875
lpd_unet_0_6,62.5,262053.25
lpd_unet_0_6,49.75,262102.03125
lpd_unet_0_6,198.0,261943.59375
lpd_unet_0_6,128.5,261934.328125
lpd_unet_0_6,176.5,261818.546875
lpd_unet_0_6,177.5,261829.734375
lpd_unet_0_6,205.0,261514.1015625
lpd_unet_0_6,189.5,262106.65625
lpd_unet_0_6,201.0,261790.734375
lpd_unet_0_6,207.5,262110.78125
lpd_unet_0_6,175.0,261818.71875
lpd_unet_0_6,192.0,261833.578125
lpd_unet_0_6,160.5,261826.25
lpd_unet_0_6,279.0,261864.15625
lpd_unet_0_6,291.0,261852.375
lpd_unet_0_6,263.0,261877.0625
lpd_unet_0_6,299.0,261842.84375
lpd_unet_0_6,285.0,261800.2734375
lpd_unet_0_6,267.0,261876.75
lpd_unet_0_6,230.0,261913.78125
lpd_unet_0_6,216.0,261923.4375
lpd_unet_0_6,189.0,261953.921875
lpd_unet_0_6,187.0,261956.078125
lpd_unet_0_6,159.0,261969.390625
lpd_unet_0_6,148.0,261995.140625
lpd_unet_0_6,166.0,261977.4375
lpd_unet_0_6,106.0,262037.75
lpd_unet_0_6,19.3333333333,262131.828125
lpd_unet_0_6,24.75,262120.4765625
lpd_unet_0_6,31.5,262122.828125
lpd_unet_0_6,23.75,262118.84375
lpd_unet_0_6,69.75,262088.84375
lpd_unet_0_6,78.25,262072.84375
lpd_unet_0_6,83.75,262068.84375
lpd_unet_0_6,94.25,262068.828125
lpd_unet_0_6,71.0,262080.828125
lpd_unet_0_6,35.5,262121.84375
lpd_unet_0_6,36.25,261970.734375
lpd_unet_0_6,80.75,261841.71875
lpd_unet_0_6,57.5,262057.875
lpd_unet_0_6,93.6666666667,261986.1875
lpd_unet_0_6,133.666666667,261896.09375
lpd_unet_0_6,146.333333333,261916.59375
lpd_unet_0_6,49.0,262082.046875
lpd_unet_0_6,65.0,262076.671875
lpd_unet_0_6,45.0,262075.390625
lpd_unet_0_6,53.75,262083.59375
lpd_unet_0_6,12.5,262123.171875
lpd_unet_0_6,90.0,262044.9453125
lpd_unet_0_6,227.0,261873.390625
lpd_unet_0_6,272.0,261768.515625
lpd_unet_0_6,265.0,261740.65625
lpd_unet_0_6,162.0,261908.25
lpd_unet_0_6,67.0,262058.203125
lpd_unet_0_6,45.3333333333,262084.765625
lpd_unet_0_6,11.25,261877.875
lpd_unet_0_6,47.5,261985.890625
lpd_unet_0_6,48.5,261695.84375
lpd_unet_0_6,30.5,261666.765625
lpd_unet_0_6,212.0,261945.46875
lpd_unet_0_6,169.0,261951.53125
lpd_unet_0_6,79.5,261703.96875
lpd_unet_0_6,34.25,262095.265625
lpd_unet_0_6,26.3333333333,262111.890625
lpd_unet_0_6,20.5,262054.125
lpd_unet_0_6,17.5,261926.640625
lpd_unet_0_6,8.5,262120.71875
lpd_unet_0_6,26.6666666667,262112.375
lpd_unet_0_6,49.6666666667,262086.6953125
lpd_unet_0_6,45.6666666667,262106.53125
lpd_unet_0_6,27.3333333333,262105.859375
lpd_unet_0_6,52.6666666667,262069.171875
lpd_unet_0_6,39.6666666667,262039.078125
lpd_unet_0_6,14.3333333333,262115.71875
lpd_unet_0_6,179.666666667,261690.15625
lpd_unet_0_6,268.333333333,261703.984375
lpd_unet_0_6,55.0,262099.078125
lpd_unet_0_6,6.5,262133.03125
lpd_unet_0_6,39.5,262078.984375
lpd_unet_0_6,38.25,260720.0
lpd_unet_0_6,61.25,260818.3125
lpd_unet_0_6,85.75,260957.359375
lpd_unet_0_6,98.75,261184.21875
lpd_unet_0_6,97.25,261429.125
lpd_unet_0_6,66.75,261881.21875
lpd_unet_0_6,41.3333333333,262099.78125
lpd_unet_0_6,84.0,262073.4375
lpd_unet_0_6,108.666666667,262012.78125
lpd_unet_0_6,149.0,261915.515625
lpd_unet_0_6,163.666666667,261999.609375
lpd_unet_0_6,159.666666667,261947.765625
lpd_unet_0_6,190.333333333,261988.96875
lpd_unet_0_6,260.333333333,261869.625
lpd_unet_0_6,304.0,261750.90625
lpd_unet_0_6,272.666666667,261763.6875
lpd_unet_0_6,233.0,261875.8125
lpd_unet_0_6,243.0,261881.015625
lpd_unet_0_6,253.0,261925.140625
lpd_unet_0_6,238.0,261883.140625
lpd_unet_0_6,227.333333333,261954.828125
lpd_unet_0_6,250.0,261932.78125
lpd_unet_0_6,136.0,261995.609375
lpd_unet_0_6,58.0,262069.52083333334
lpd_unet_0_6,94.6666666667,262028.4375
lpd_unet_0_6,118.333333333,261972.9375
lpd_unet_0_6,121.333333333,262006.328125
lpd_unet_0_6,321.666666667,261787.4375
lpd_unet_0_6,367.666666667,261684.609375
lpd_unet_0_6,413.333333333,261690.4453125
lpd_unet_0_6,362.333333333,261709.78125
lpd_unet_0_6,346.0,261784.6875
lpd_unet_0_6,339.666666667,261805.5625
lpd_unet_0_6,341.0,261830.359375
lpd_unet_0_6,240.0,261885.21875
lpd_unet_0_6,228.666666667,261938.34375
lpd_unet_0_6,200.0,261901.890625
lpd_unet_0_6,217.333333333,261905.1875
lpd_unet_0_6,196.666666667,261903.03125
lpd_unet_0_6,173.5,261932.96875
lpd_unet_0_6,142.0,261997.96875
lpd_unet_0_6,168.0,261971.953125
lpd_unet_0_6,193.0,261947.21875
lpd_unet_0_6,146.0,261994.09375
lpd_unet_0_6,158.0,261981.859375
lpd_unet_0_6,81.0,262053.21875
lpd_unet_0_6,48.75,261958.5625
lpd_unet_0_6,75.25,261985.15625
lpd_unet_0_6,62.75,262055.59375
lpd_unet_0_6,56.25,262034.5
lpd_unet_0_6,37.75,262109.09375
lpd_unet_0_6,96.0,262035.84375
lpd_unet_0_6,156.0,261952.3203125
lpd_unet_0_6,145.0,261993.53125
lpd_unet_0_6,171.0,261960.3125
lpd_unet_0_6,87.5,261702.25
lpd_unet_0_6,38.6666666667,261952.1328125
lpd_unet_0_6,163.0,261542.546875
lpd_unet_0_6,131.5,261483.765625
lpd_unet_0_6,108.5,261941.84375
lpd_unet_0_6,57.6666666667,262039.03125
lpd_unet_0_6,46.0,262089.703125
lpd_unet_0_6,64.5,262093.421875
lpd_unet_0_6,60.75,262087.234375
lpd_unet_0_6,35.3333333333,262034.546875
lpd_unet_0_6,24.6666666667,261897.15625
lpd_unet_0_6,42.6666666667,261973.859375
lpd_unet_0_6,27.75,262105.578125
lpd_unet_0_6,167.0,261876.75
lpd_unet_0_6,241.0,261823.375
lpd_unet_0_6,223.75,261792.78125
lpd_unet_0_6,179.333333333,261876.828125
lpd_unet_0_6,45.75,262096.71875
lpd_unet_0_6,35.6666666667,262014.4375
lpd_unet_0_6,166.25,261729.21875
lpd_unet_0_6,250.25,261585.890625
lpd_unet_0_6,303.75,261596.671875
lpd_unet_0_6,366.5,261645.28125
lpd_unet_0_6,436.75,261520.0625
lpd_unet_0_6,486.25,261484.65625
lpd_unet_0_6,550.25,261494.515625
lpd_unet_0_6,547.75,261518.46875
lpd_unet_0_6,557.75,261519.328125
lpd_unet_0_6,555.25,261548.875
lpd_unet_0_6,541.0,261614.984375
lpd_unet_0_6,520.0,261606.4375
lpd_unet_0_6,482.75,261669.5
lpd_unet_0_6,444.0,261720.59375
lpd_unet_0_6,322.5,261796.6875
lpd_unet_0_6,267.75,261795.484375
lpd_unet_0_6,231.5,261839.328125
lpd_unet_0_6,92.5,261353.59375
lpd_unet_0_6,246.5,261046.71875
lpd_unet_0_6,308.0,260977.046875
lpd_unet_0_6,381.0,261049.265625
lpd_unet_0_6,540.75,261030.28125
lpd_unet_0_6,605.75,261264.703125
lpd_unet_0_6,678.5,261202.953125
lpd_unet_0_6,700.25,261331.59375
lpd_unet_0_6,759.25,261090.96875
lpd_unet_0_6,777.5,261322.8125
lpd_unet_0_6,787.0,261074.7109375
lpd_unet_0_6,775.5,261295.953125
lpd_unet_0_6,720.5,261394.328125
lpd_unet_0_6,674.75,261299.71875
lpd_unet_0_6,406.25,261580.0625
lpd_unet_0_6,338.25,261841.96875
lpd_unet_0_6,288.5,261813.15625
lpd_unet_0_6,257.25,261816.828125
lpd_unet_0_6,197.25,261860.6875
lpd_unet_0_6,93.25,261858.75
lpd_unet_0_6,89.75,261847.078125
lpd_unet_0_6,119.142857143,261711.921875
lpd_unet_0_6,295.75,261530.109375
lpd_unet_0_6,490.0,261104.78125
lpd_unet_0_6,585.75,261216.296875
lpd_unet_0_6,685.5,260962.09375
lpd_unet_0_6,754.25,260853.796875
lpd_unet_0_6,798.25,260920.765625
lpd_unet_0_6,811.0,261156.765625
lpd_unet_0_6,782.5,261338.59375
lpd_unet_0_6,776.5,261368.0625
lpd_unet_0_6,772.0,261378.65625
lpd_unet_0_6,746.5,261330.515625
lpd_unet_0_6,689.25,261295.640625
lpd_unet_0_6,608.5,261272.9375
lpd_unet_0_6,489.5,261565.3125
lpd_unet_0_6,310.25,261837.0
lpd_unet_0_6,228.25,261845.65625
lpd_unet_0_6,91.8571428571,262035.484375
lpd_unet_0_6,103.25,261912.578125
lpd_unet_0_6,129.0,261968.140625
lpd_unet_0_6,132.0,262051.890625
lpd_unet_0_6,122.5,262022.609375
lpd_unet_0_6,199.0,261884.28125
lpd_unet_0_6,294.0,261822.578125
lpd_unet_0_6,546.0,261461.9375
lpd_unet_0_6,739.0,261254.6171875
lpd_unet_0_6,1009.0,261110.359375
lpd_unet_0_6,1127.0,260958.03125
lpd_unet_0_6,625.0,261455.234375
lpd_unet_0_6,621.0,261452.796875
lpd_unet_0_6,1221.0,260889.90625
lpd_unet_0_6,1142.0,260939.828125
lpd_unet_0_6,1020.0,260964.484375
lpd_unet_0_6,75.1666666667,262014.0
lpd_unet_0_6,123.0,261971.265625
lpd_unet_0_6,75.75,262072.859375
lpd_unet_0_6,77.3333333333,262046.0
lpd_unet_0_6,72.1666666667,262065.28125
lpd_unet_0_6,165.333333333,261919.140625
lpd_unet_0_6,314.333333333,261775.96875
lpd_unet_0_6,219.8,261457.5625
lpd_unet_0_6,236.833333333,261376.09375
lpd_unet_0_6,269.5,261520.171875
lpd_unet_0_6,265.25,261689.828125
lpd_unet_0_6,306.0,261719.296875
lpd_unet_0_6,240.666666667,261783.921875
lpd_unet_0_6,90.6666666667,261927.125
lpd_unet_0_6,138.0,261581.734375
lpd_unet_0_6,206.0,261915.046875
lpd_unet_0_6,24.25,262100.09375
lpd_unet_0_6,28.5,262104.984375
lpd_unet_0_6,56.0,262073.25
lpd_unet_0_6,242.0,261937.0625
lpd_unet_0_6,308.333333333,261996.109375
lpd_unet_0_6,307.5,261855.71875
lpd_unet_0_6,422.75,261641.71875
lpd_unet_0_6,447.25,261543.140625
lpd_unet_0_6,456.0,261686.125
lpd_unet_0_6,461.0,261754.875
lpd_unet_0_6,481.0,261584.765625
lpd_unet_0_6,520.5,261561.3125
lpd_unet_0_6,525.25,261573.9921875
lpd_unet_0_6,548.5,261653.953125
lpd_unet_0_6,552.0,261665.140625
lpd_unet_0_6,528.5,261524.984375
lpd_unet_0_6,540.5,261517.875
lpd_unet_0_6,551.75,261523.609375
lpd_unet_0_6,416.0,261696.796875
lpd_unet_0_6,333.5,261728.09375
lpd_unet_0_6,315.5,261807.0
lpd_unet_0_6,181.25,261906.078125
lpd_unet_0_6,126.5,261941.28125
lpd_unet_0_6,80.25,262025.453125
lpd_unet_0_6,59.6666666667,262042.6875
lpd_unet_0_6,62.6666666667,262071.484375
lpd_unet_0_6,68.6666666667,262061.484375
lpd_unet_0_6,75.3333333333,262058.46875
lpd_unet_0_6,40.6666666667,262113.84375
lpd_unet_0_6,54.3333333333,261908.640625
lpd_unet_0_6,16.4,262131.625
lpd_unet_0_6,23.5714285714,262127.4375
lpd_unet_0_6,42.7142857143,262096.765625
lpd_unet_0_6,87.25,261942.3125
lpd_unet_0_6,25.5,261937.34375
lpd_unet_0_6,44.5,261650.359375
lpd_unet_0_6,63.5,261954.421875
lpd_unet_0_6,306.333333333,261872.484375
lpd_unet_0_6,351.666666667,261810.5
lpd_unet_0_6,428.666666667,261664.625
lpd_unet_0_6,589.333333333,261437.1875
lpd_unet_0_6,757.0,261498.984375
lpd_unet_0_6,943.0,260925.890625
lpd_unet_0_6,908.0,261134.78125
lpd_unet_0_6,810.666666667,261099.859375
lpd_unet_0_6,686.666666667,261591.96875
lpd_unet_0_6,581.0,261374.640625
lpd_unet_0_6,135.0,261985.59375
lpd_unet_0_6,42.5,262057.75
lpd_unet_0_6,33.6666666667,262046.21875
lpd_unet_0_6,228.0,261237.3125
lpd_unet_0_6,338.0,260703.40625
lpd_unet_0_6,902.0,260472.4375
lpd_unet_0_6,939.0,260453.84375
lpd_unet_0_6,904.0,260277.015625
lpd_unet_0_6,793.0,261228.15625
lpd_unet_0_6,693.0,261124.921875
lpd_unet_0_6,633.0,261144.0625
lpd_unet_0_6,616.0,261300.328125
lpd_unet_0_6,592.0,261519.53125
lpd_unet_0_6,543.0,261432.59375
lpd_unet_0_6,398.0,261616.625
lpd_unet_0_6,235.0,261898.4375
lpd_unet_0_6,411.75,261604.046875
lpd_unet_0_6,526.5,260604.59375
lpd_unet_0_6,503.75,261170.65625
lpd_unet_0_6,503.0,261353.03125
lpd_unet_0_6,404.25,261577.921875
lpd_unet_0_6,313.25,261766.1875
lpd_unet_0_6,170.75,261839.921875
lpd_unet_0_6,178.5,261638.578125
lpd_unet_0_6,297.25,261696.953125
lpd_unet_0_6,389.0,261603.109375
lpd_unet_0_6,438.0,261399.203125
lpd_unet_0_6,198.5,261736.015625
lpd_unet_0_6,139.333333333,261828.125
lpd_unet_0_6,236.5,261902.625
lpd_unet_0_6,298.0,261805.859375
lpd_unet_0_7,52.75,262090.625
lpd_unet_0_7,71.5,262071.671875
lpd_unet_0_7,30.25,262093.8046875
lpd_unet_0_7,30.3333333333,262041.79166666666
lpd_unet_0_7,28.0,262086.72395833334
lpd_unet_0_7,20.25,262115.0390625
lpd_unet_0_7,9.33333333333,262118.953125
lpd_unet_0_7,26.0,262096.984375
lpd_unet_0_7,21.0,262102.07670454544
lpd_unet_0_7,24.0,262034.3390625
lpd_unet_0_7,40.75,262098.4375
lpd_unet_0_7,38.5,262103.125
lpd_unet_0_7,20.75,262070.109375
lpd_unet_0_7,19.0,262100.93229166666
lpd_unet_0_7,6.0,262102.815625
lpd_unet_0_7,16.0,262124.7875
lpd_unet_0_7,29.5,262121.828125
lpd_unet_0_7,37.5,262096.02083333334
lpd_unet_0_7,17.0,262071.3609375
lpd_unet_0_7,13.0,262127.18055555556
lpd_unet_0_7,52.0,262027.4375
lpd_unet_0_7,40.0,262093.236328125
lpd_unet_0_7,80.0,261996.81770833334
lpd_unet_0_7,50.0,262057.26041666666
lpd_unet_0_7,19.6666666667,262016.08333333334
lpd_unet_0_7,29.1666666667,261956.109375
lpd_unet_0_7,45.25,262039.3203125
lpd_unet_0_7,63.0,262014.390625
lpd_unet_0_7,31.3333333333,261918.1015625
lpd_unet_0_7,124.0,262019.03125
lpd_unet_0_7,114.0,262008.79166666666
lpd_unet_0_7,127.666666667,262020.5625
lpd_unet_0_7,203.0,261909.03125
lpd_unet_0_7,240.333333333,261804.25
lpd_unet_0_7,147.0,262065.1171875
lpd_unet_0_7,50.6666666667,262097.484375
lpd_unet_0_7,18.0,262105.85677083334
lpd_unet_0_7,56.5,261513.78125
lpd_unet_0_7,97.0,262049.0625
lpd_unet_0_7,146.5,261929.15625
lpd_unet_0_7,107.5,261999.0625
lpd_unet_0_7,48.3333333333,262111.375
lpd_unet_0_7,191.0,261948.29166666666
lpd_unet_0_7,208.0,261868.234375
lpd_unet_0_7,47.0,262091.1125
lpd_unet_0_7,32.0,262109.54166666666
lpd_unet_0_7,121.0,261965.1796875
lpd_unet_0_7,17.6666666667,262062.3125
lpd_unet_0_7,23.0,262094.815625
lpd_unet_0_7,113.75,262011.609375
lpd_unet_0_7,148.75,262024.578125
lpd_unet_0_7,201.75,261858.203125
lpd_unet_0_7,239.75,261837.171875
lpd_unet_0_7,289.5,261853.71875
lpd_unet_0_7,248.0,261861.46875
lpd_unet_0_7,104.0,262086.078125
lpd_unet_0_7,94.0,262027.1484375
lpd_unet_0_7,77.0,262024.003125
lpd_unet_0_7,211.0,261949.8515625
lpd_unet_0_7,174.75,261909.859375
lpd_unet_0_7,406.5,261782.703125
lpd_unet_0_7,471.75,261644.90625
lpd_unet_0_7,365.25,261676.25
lpd_unet_0_7,158.75,261857.6875
lpd_unet_0_7,153.0,261966.67708333334
lpd_unet_0_7,148.333333333,261998.796875
lpd_unet_0_7,145.5,261974.3125
lpd_unet_0_7,140.5,262029.65625
lpd_unet_0_7,101.0,262043.0390625
lpd_unet_0_7,141.0,261996.1875
lpd_unet_0_7,172.25,261938.984375
lpd_unet_0_7,169.5,261901.828125
lpd_unet_0_7,141.75,261966.546875
lpd_unet_0_7,85.0,261796.84375
lpd_unet_0_7,59.0,261872.66666666666
lpd_unet_0_7,12.0,262045.19270833334
lpd_unet_0_7,7.0,262116.8325892857
lpd_unet_0_7,14.0,262122.9140625
lpd_unet_0_7,27.0,262072.046875
lpd_unet_0_7,99.3333333333,262011.234375
lpd_unet_0_7,135.666666667,261969.0
lpd_unet_0_7,180.5,261972.6015625
lpd_unet_0_7,188.75,261995.3125
lpd_unet_0_7,221.75,261922.03125
lpd_unet_0_7,228.5,261895.71875
lpd_unet_0_7,239.0,261914.078125
lpd_unet_0_7,251.25,261858.140625
lpd_unet_0_7,231.0,261918.09375
lpd_unet_0_7,231.75,261858.109375
lpd_unet_0_7,222.25,261995.671875
lpd_unet_0_7,217.25,261935.96875
lpd_unet_0_7,215.75,261974.546875
lpd_unet_0_7,206.5,261941.671875
lpd_unet_0_7,186.75,261980.75
lpd_unet_0_7,162.25,262002.6953125
lpd_unet_0_7,146.75,262004.4375
lpd_unet_0_7,130.75,262043.46875
lpd_unet_0_7,33.0,262103.53125
lpd_unet_0_7,18.25,262132.203125
lpd_unet_0_7,160.0,261859.83333333334
lpd_unet_0_7,190.0,261935.3359375
lpd_unet_0_7,245.0,261886.09375
lpd_unet_0_7,181.0,261977.3125
lpd_unet_0_7,210.5,261764.3828125
lpd_unet_0_7,185.0,261899.890625
lpd_unet_0_7,135.5,261987.8125
lpd_unet_0_7,166.5,261920.40625
lpd_unet_0_7,176.75,261938.703125
lpd_unet_0_7,136.75,261967.3125
lpd_unet_0_7,116.5,262037.03125
lpd_unet_0_7,89.25,262070.15625
lpd_unet_0_7,52.5,262041.765625
lpd_unet_0_7,40.5,262095.703125
lpd_unet_0_7,78.0,261971.984375
lpd_unet_0_7,112.0,261902.171875
lpd_unet_0_7,122.0,262017.359375
lpd_unet_0_7,134.0,262006.15625
lpd_unet_0_7,150.0,262025.375
lpd_unet_0_7,180.0,261960.734375
lpd_unet_0_7,186.0,261885.1640625
lpd_unet_0_7,202.0,261939.6875
lpd_unet_0_7,194.0,261947.671875
lpd_unet_0_7,214.0,261927.75
lpd_unet_0_7,54.5,262088.8828125
lpd_unet_0_7,69.25,262039.4765625
lpd_unet_0_7,83.25,262034.109375
lpd_unet_0_7,69.0,261702.953125
lpd_unet_0_7,38.0,262104.628125
lpd_unet_0_7,54.0,262087.971875
lpd_unet_0_7,95.5,261956.015625
lpd_unet_0_7,161.0,261861.28645833334
lpd_unet_0_7,314.5,261687.703125
lpd_unet_0_7,351.0,261757.1875
lpd_unet_0_7,389.75,261659.25
lpd_unet_0_7,247.714285714,261641.078125
lpd_unet_0_7,240.75,261653.953125
lpd_unet_0_7,237.555555556,261622.046875
lpd_unet_0_7,242.1,261632.984375
lpd_unet_0_7,304.181818182,261393.21875
lpd_unet_0_7,297.909090909,261403.421875
lpd_unet_0_7,355.727272727,261466.265625
lpd_unet_0_7,311.636363636,261452.640625
lpd_unet_0_7,284.181818182,261577.0
lpd_unet_0_7,219.272727273,261554.28125
lpd_unet_0_7,143.363636364,261708.265625
lpd_unet_0_7,127.285714286,261838.46875
lpd_unet_0_7,67.4285714286,262056.8125
lpd_unet_0_7,58.5714285714,262107.1875
lpd_unet_0_7,88.5,262123.15625
lpd_unet_0_7,35.0,262033.5703125
lpd_unet_0_7,10.0,262129.9575892857
lpd_unet_0_7,51.5,262112.640625
lpd_unet_0_7,86.0,262056.24479166666
lpd_unet_0_7,83.0,262047.25
lpd_unet_0_7,82.0,262010.0
lpd_unet_0_7,57.0,261994.3671875
lpd_unet_0_7,15.0,262095.21995192306
lpd_unet_0_7,20.0,262117.0625
lpd_unet_0_7,22.0,262076.654296875
lpd_unet_0_7,49.3333333333,262055.96875
lpd_unet_0_7,61.2,262031.375
lpd_unet_0_7,48.0,262105.7734375
lpd_unet_0_7,44.3333333333,262091.234375
lpd_unet_0_7,130.0,261816.59375
lpd_unet_0_7,195.0,261449.0
lpd_unet_0_7,275.0,261345.046875
lpd_unet_0_7,249.0,261615.7421875
lpd_unet_0_7,57.25,262037.90625
lpd_unet_0_7,179.0,261878.9375
lpd_unet_0_7,194.5,261923.6484375
lpd_unet_0_7,4.0,262130.529296875
lpd_unet_0_7,11.0,262094.81026785713
lpd_unet_0_7,31.0,262097.3515625
lpd_unet_0_7,55.6666666667,262036.40625
lpd_unet_0_7,76.6666666667,262034.703125
lpd_unet_0_7,95.3333333333,262012.4375
lpd_unet_0_7,94.5,262068.0625
lpd_unet_0_7,80.5,261856.9921875
lpd_unet_0_7,69.5,262046.65625
lpd_unet_0_7,53.0,262071.64453125
lpd_unet_0_7,41.5,262084.875
lpd_unet_0_7,24.5,262118.59375
lpd_unet_0_7,49.5,262077.6875
lpd_unet_0_7,53.5,262080.0625
lpd_unet_0_7,87.0,262044.97916666666
lpd_unet_0_7,2.0,262136.015625
lpd_unet_0_7,3.0,262134.5
lpd_unet_0_7,9.0,262084.825
lpd_unet_0_7,92.0,262048.453125
lpd_unet_0_7,88.0,262046.8125
lpd_unet_0_7,116.0,262037.80729166666
lpd_unet_0_7,64.0,262016.7578125
lpd_unet_0_7,37.0,262040.63802083334
lpd_unet_0_7,25.0,262024.53977272726
lpd_unet_0_7,8.0,262130.74107142858
lpd_unet_0_7,220.25,261903.65625
lpd_unet_0_7,434.5,261601.8125
